order_id,anomaly_type,requires_manual_review
ORD001479,,0
ORD039673,,0
ORD008244,toll_inflation,1
ORD045368,,0
ORD000178,,0
ORD014170,,0
ORD013333,,0
ORD035013,,0
ORD013349,,0
ORD020043,,0
ORD039725,,0
ORD028161,,0
ORD005400,,0
ORD022792,,0
ORD040367,,0
ORD054409,,0
ORD015923,,0
ORD026577,,0
ORD004251,,0
ORD023482,,0
ORD000875,,0
ORD042610,,0
ORD016370,,0
ORD031013,,0
ORD007708,,0
ORD019683,,0
ORD022333,,0
ORD034920,,0
ORD016351,,0
ORD056863,,0
ORD028408,,0
ORD044292,,0
ORD038731,,0
ORD022629,,0
ORD026329,,0
ORD058612,,0
ORD035619,,0
ORD012916,,0
ORD021496,,0
ORD027231,,0
ORD044509,,0
ORD028742,,0
ORD011574,,0
ORD027782,,0
ORD040442,,0
ORD034706,,0
ORD038177,,0
ORD051179,,0
ORD004571,,0
ORD038374,,0
ORD051815,,0
ORD024791,,0
ORD050653,,0
ORD006386,,0
ORD027225,,0
ORD037007,,0
ORD006490,weight_discrepancy,1
ORD029224,,0
ORD002954,,0
ORD033896,,0
ORD012463,,0
ORD025680,toll_inflation,1
ORD050108,,0
ORD016683,,0
ORD057718,,0
ORD014848,,0
ORD015878,toll_inflation,1
ORD016658,,0
ORD050016,detention_padding,1
ORD032285,,0
ORD012877,,0
ORD050087,,0
ORD015279,,0
ORD030460,,0
ORD018162,,0
ORD052880,,0
ORD037260,,0
ORD035711,,0
ORD034372,,0
ORD033859,,0
ORD054657,detention_padding,1
ORD055560,,0
ORD008631,,0
ORD058125,,0
ORD022639,,0
ORD007149,,0
ORD001099,,0
ORD021061,,0
ORD011861,,0
ORD050211,,0
ORD006592,,0
ORD002341,,0
ORD004319,,0
ORD003375,,0
ORD041500,,0
ORD003381,,0
ORD044934,,0
ORD004753,,0
ORD003812,weight_discrepancy,1
ORD021478,,0
ORD022907,,0
ORD043168,,0
ORD018713,,0
ORD016496,,0
ORD033893,,0
ORD052176,,0
ORD032870,,0
ORD037178,,0
ORD034348,,0
ORD058721,,0
ORD004209,,0
ORD011814,,0
ORD028905,,0
ORD021310,,0
ORD013758,,0
ORD054469,,0
ORD024204,,0
ORD040349,,0
ORD016522,,0
ORD056386,detention_padding,1
ORD057933,,0
ORD050383,,0
ORD023291,,0
ORD000161,,0
ORD056162,,0
ORD052374,,0
ORD020598,,0
ORD012204,,0
ORD050026,,0
ORD015561,,0
ORD045409,,0
ORD046362,,0
ORD034722,,0
ORD004550,,0
ORD035379,,0
ORD023695,weight_discrepancy,1
ORD006226,,0
ORD042666,,0
ORD003231,,0
ORD058336,,0
ORD032905,,0
ORD050595,,0
ORD056215,,0
ORD012330,,0
ORD021750,,0
ORD055166,,0
ORD015381,,0
ORD041169,,0
ORD047015,detention_padding,1
ORD052962,,0
ORD058329,,0
ORD054277,,0
ORD052279,,0
ORD040322,,0
ORD019918,,0
ORD006832,,0
ORD030456,,0
ORD039489,,0
ORD046111,,0
ORD039871,,0
ORD008668,,0
ORD002257,,0
ORD016978,detention_padding,1
ORD056415,,0
ORD043792,,0
ORD057461,,0
ORD044377,,0
ORD009181,,0
ORD007908,,0
ORD059233,,0
ORD042661,,0
ORD041243,,0
ORD056593,,0
ORD042339,,0
ORD013198,,0
ORD003841,,0
ORD038245,,0
ORD050187,,0
ORD015219,,0
ORD039059,,0
ORD055513,,0
ORD044197,weight_discrepancy,1
ORD011652,,0
ORD047641,,0
ORD035239,,0
ORD042269,,0
ORD030177,,0
ORD015785,,0
ORD002586,,0
ORD000701,,0
ORD047067,,0
ORD017889,,0
ORD050983,,0
ORD007454,,0
ORD045882,,0
ORD006871,,0
ORD031511,,0
ORD030231,,0
ORD049370,,0
ORD040541,,0
ORD000801,,0
ORD011769,,0
ORD053172,,0
ORD047604,toll_inflation,1
ORD022320,,0
ORD020569,,0
ORD044022,,0
ORD051923,,0
ORD039978,,0
ORD003848,,0
ORD027716,,0
ORD050698,,0
ORD025818,,0
ORD006401,,0
ORD005142,,0
ORD034597,,0
ORD015854,,0
ORD022518,,0
ORD027914,,0
ORD000835,,0
ORD007988,,0
ORD001542,,0
ORD019551,,0
ORD053836,,0
ORD015818,,0
ORD046221,,0
ORD034587,,0
ORD022353,,0
ORD039766,,0
ORD017912,detention_padding,1
ORD027195,weight_discrepancy,1
ORD023152,,0
ORD016900,,0
ORD041746,,0
ORD023472,,0
ORD039872,,0
ORD055471,,0
ORD055201,,0
ORD016047,,0
ORD049580,,0
ORD014838,,0
ORD058292,,0
ORD041653,,0
ORD011321,,0
ORD005535,,0
ORD034585,,0
ORD020057,,0
ORD020752,,0
ORD021179,,0
ORD029432,,0
ORD012549,,0
ORD022055,,0
ORD014224,,0
ORD026085,,0
ORD010724,,0
ORD034170,,0
ORD002481,,0
ORD056388,,0
ORD023764,,0
ORD009798,,0
ORD018875,,0
ORD003245,,0
ORD004213,detention_padding,1
ORD043646,,0
ORD020559,,0
ORD030519,,0
ORD031711,,0
ORD002789,,0
ORD024044,,0
ORD051818,,0
ORD040626,,0
ORD024658,,0
ORD024062,,0
ORD045751,,0
ORD023265,,0
ORD039386,,0
ORD007127,weight_discrepancy,1
ORD013470,,0
ORD047007,,0
ORD027664,,0
ORD034080,,0
ORD032418,,0
ORD004020,,0
ORD038478,,0
ORD009718,,0
ORD020582,,0
ORD035491,,0
ORD009048,,0
ORD039099,,0
ORD009752,weight_discrepancy,1
ORD050292,toll_inflation,1
ORD022729,,0
ORD023986,,0
ORD058801,,0
ORD047755,,0
ORD052342,,0
ORD036874,,0
ORD047866,toll_inflation,1
ORD007278,,0
ORD008125,,0
ORD048398,,0
ORD046850,detention_padding,1
ORD035505,,0
ORD006695,,0
ORD015648,,0
ORD044680,,0
ORD005424,,0
ORD007844,,0
ORD010325,,0
ORD052335,,0
ORD034059,,0
ORD017771,,0
ORD044236,,0
ORD056281,,0
ORD029117,,0
ORD001378,,0
ORD032819,,0
ORD011186,,0
ORD051731,,0
ORD014900,,0
ORD048789,,0
ORD007821,,0
ORD026156,weight_discrepancy,1
ORD003547,,0
ORD002538,,0
ORD049018,,0
ORD033637,,0
ORD003032,,0
ORD001457,,0
ORD055006,,0
ORD030778,,0
ORD050717,,0
ORD046662,,0
ORD028525,,0
ORD051464,,0
ORD022667,,0
ORD055071,,0
ORD006118,,0
ORD021031,,0
ORD016095,,0
ORD010368,,0
ORD045609,,0
ORD033210,,0
ORD039649,,0
ORD043443,,0
ORD053403,,0
ORD026097,,0
ORD002384,,0
ORD023524,,0
ORD044718,,0
ORD020379,,0
ORD041511,,0
ORD037934,,0
ORD007928,,0
ORD045208,,0
ORD049604,,0
ORD035952,,0
ORD022451,,0
ORD013650,,0
ORD017629,,0
ORD008577,,0
ORD059186,,0
ORD007890,,0
ORD024074,,0
ORD007371,,0
ORD010409,,0
ORD000857,,0
ORD010510,,0
ORD058648,,0
ORD013912,,0
ORD010147,,0
ORD029586,,0
ORD046511,,0
ORD010311,,0
ORD009677,,0
ORD031708,,0
ORD055905,,0
ORD006903,,0
ORD031691,,0
ORD033507,,0
ORD038573,,0
ORD007553,,0
ORD037158,,0
ORD026962,,0
ORD022692,,0
ORD017536,,0
ORD039703,,0
ORD008759,,0
ORD019981,,0
ORD039150,,0
ORD008026,,0
ORD034119,,0
ORD026447,,0
ORD047941,,0
ORD039033,,0
ORD015509,,0
ORD042518,,0
ORD056153,,0
ORD053228,,0
ORD001454,,0
ORD034058,,0
ORD020936,,0
ORD037113,,0
ORD015330,,0
ORD034687,,0
ORD034114,,0
ORD001458,,0
ORD057542,,0
ORD012227,,0
ORD024604,,0
ORD005302,,0
ORD043077,,0
ORD023238,,0
ORD017703,,0
ORD031562,,0
ORD028810,toll_inflation,1
ORD006422,,0
ORD011960,,0
ORD007479,,0
ORD022043,,0
ORD013491,,0
ORD040530,,0
ORD059757,,0
ORD034563,,0
ORD035303,,0
ORD052828,,0
ORD027688,,0
ORD026765,,0
ORD005001,,0
ORD058098,,0
ORD055790,,0
ORD031735,,0
ORD005353,,0
ORD024106,,0
ORD025331,,0
ORD018555,detention_padding,1
ORD020383,,0
ORD045483,,0
ORD021897,,0
ORD002053,,0
ORD017037,,0
ORD043955,toll_inflation,1
ORD004468,,0
ORD006141,,0
ORD029522,,0
ORD001967,,0
ORD006552,,0
ORD048887,,0
ORD018838,,0
ORD052862,,0
ORD038295,,0
ORD009142,,0
ORD058699,,0
ORD023928,,0
ORD038274,,0
ORD041140,,0
ORD050778,,0
ORD049278,,0
ORD003035,,0
ORD059509,,0
ORD011529,,0
ORD055827,,0
ORD047180,,0
ORD011495,toll_inflation,1
ORD057630,,0
ORD017373,,0
ORD010002,,0
ORD042416,,0
ORD021081,,0
ORD030097,weight_discrepancy,1
ORD046592,,0
ORD034511,,0
ORD019735,,0
ORD007799,,0
ORD054747,,0
ORD050047,,0
ORD020278,,0
ORD029092,,0
ORD010304,,0
ORD057275,weight_discrepancy,1
ORD043287,,0
ORD033937,,0
ORD004164,,0
ORD003687,,0
ORD049739,,0
ORD038409,,0
ORD044502,,0
ORD039699,,0
ORD025126,,0
ORD044014,,0
ORD029776,,0
ORD055440,,0
ORD046478,,0
ORD056603,,0
ORD024398,,0
ORD009476,,0
ORD029936,,0
ORD050224,,0
ORD053335,,0
ORD022902,,0
ORD029407,,0
ORD029421,,0
ORD017574,,0
ORD027540,weight_discrepancy,1
ORD045560,,0
ORD056862,,0
ORD037856,,0
ORD021549,,0
ORD005413,toll_inflation,1
ORD041296,,0
ORD032348,,0
ORD025990,,0
ORD004925,,0
ORD033132,,0
ORD046674,,0
ORD041450,,0
ORD012812,,0
ORD023819,,0
ORD050131,,0
ORD011091,,0
ORD027243,,0
ORD017255,,0
ORD027218,,0
ORD057993,,0
ORD027249,,0
ORD006833,,0
ORD048311,,0
ORD051316,,0
ORD030018,,0
ORD027908,,0
ORD005711,,0
ORD025669,,0
ORD034227,,0
ORD041681,,0
ORD031579,,0
ORD020919,,0
ORD043615,,0
ORD050923,weight_discrepancy,1
ORD057282,,0
ORD059878,,0
ORD028006,,0
ORD011684,,0
ORD035212,,0
ORD040378,toll_inflation,1
ORD001092,,0
ORD049031,,0
ORD047620,,0
ORD044051,,0
ORD019163,,0
ORD043285,,0
ORD002371,,0
ORD041700,,0
ORD029297,,0
ORD018834,,0
ORD053978,,0
ORD043559,,0
ORD045132,,0
ORD023067,,0
ORD013830,,0
ORD018845,,0
ORD024760,,0
ORD050954,,0
ORD024026,toll_inflation,1
ORD007795,,0
ORD015364,,0
ORD009875,,0
ORD058483,,0
ORD016673,,0
ORD046546,,0
ORD029927,,0
ORD039676,toll_inflation,1
ORD002992,,0
ORD053103,,0
ORD030550,,0
ORD003057,,0
ORD022010,,0
ORD053438,,0
ORD017937,,0
ORD043868,,0
ORD009417,,0
ORD023909,,0
ORD058248,,0
ORD016604,,0
ORD026364,,0
ORD015516,,0
ORD017154,,0
ORD024354,,0
ORD032708,,0
ORD001430,,0
ORD019764,,0
ORD040288,,0
ORD014820,,0
ORD038592,,0
ORD011941,,0
ORD031217,,0
ORD023760,,0
ORD012278,,0
ORD055851,weight_discrepancy,1
ORD011489,toll_inflation,1
ORD031236,,0
ORD041174,,0
ORD020219,,0
ORD002358,,0
ORD008756,,0
ORD040125,,0
ORD030169,,0
ORD003378,,0
ORD023845,,0
ORD015230,toll_inflation,1
ORD039680,,0
ORD003003,,0
ORD003538,,0
ORD015153,,0
ORD033358,,0
ORD034183,,0
ORD018629,,0
ORD053196,,0
ORD027395,,0
ORD017437,,0
ORD005306,,0
ORD047731,,0
ORD018172,,0
ORD022942,,0
ORD051387,,0
ORD052898,,0
ORD041158,,0
ORD011687,,0
ORD034432,,0
ORD010544,,0
ORD049159,,0
ORD011832,,0
ORD037969,,0
ORD042490,,0
ORD012836,,0
ORD001526,,0
ORD018624,,0
ORD021873,,0
ORD024732,,0
ORD004722,,0
ORD023058,,0
ORD018699,,0
ORD037916,,0
ORD051328,,0
ORD008840,,0
ORD038563,,0
ORD041201,,0
ORD047356,,0
ORD033227,,0
ORD043914,,0
ORD042208,,0
ORD035146,,0
ORD033720,,0
ORD057170,,0
ORD021227,,0
ORD050912,,0
ORD010779,,0
ORD025221,,0
ORD054280,,0
ORD049882,,0
ORD009617,,0
ORD037659,,0
ORD041517,,0
ORD035049,,0
ORD051482,,0
ORD053617,,0
ORD000460,,0
ORD051252,toll_inflation,1
ORD017803,,0
ORD024917,,0
ORD051118,,0
ORD054019,detention_padding,1
ORD005285,,0
ORD049172,,0
ORD026761,toll_inflation,1
ORD009294,,0
ORD011596,,0
ORD020845,,0
ORD009422,,0
ORD038887,,0
ORD038375,,0
ORD044531,,0
ORD026333,,0
ORD002092,,0
ORD010149,,0
ORD043641,,0
ORD044266,,0
ORD028412,,0
ORD012990,,0
ORD017485,weight_discrepancy,1
ORD011179,,0
ORD053003,,0
ORD002719,detention_padding,1
ORD051785,,0
ORD026353,,0
ORD032329,,0
ORD044642,,0
ORD033851,,0
ORD025125,,0
ORD029209,,0
ORD036447,weight_discrepancy,1
ORD034457,,0
ORD000032,,0
ORD022565,,0
ORD010019,,0
ORD032789,,0
ORD009313,,0
ORD018261,,0
ORD047678,,0
ORD059503,,0
ORD058395,,0
ORD013258,,0
ORD033175,,0
ORD053919,,0
ORD025163,,0
ORD040463,,0
ORD004112,,0
ORD044902,,0
ORD018996,,0
ORD019615,,0
ORD009001,,0
ORD019170,,0
ORD006077,,0
ORD026679,,0
ORD014804,,0
ORD003735,,0
ORD055462,,0
ORD036973,,0
ORD042900,,0
ORD024091,,0
ORD052870,,0
ORD058025,,0
ORD044783,,0
ORD025005,,0
ORD012003,,0
ORD058749,,0
ORD014478,,0
ORD047458,,0
ORD021657,,0
ORD042099,,0
ORD033406,,0
ORD023084,,0
ORD002902,,0
ORD054733,weight_discrepancy,1
ORD001011,,0
ORD015920,,0
ORD025159,,0
ORD037807,,0
ORD026652,,0
ORD017385,,0
ORD003264,,0
ORD025698,,0
ORD006359,,0
ORD013396,,0
ORD007086,,0
ORD053279,,0
ORD013804,,0
ORD004068,,0
ORD008175,,0
ORD034546,,0
ORD011232,,0
ORD059911,toll_inflation,1
ORD003613,,0
ORD041763,,0
ORD009129,,0
ORD022302,,0
ORD057827,,0
ORD034548,,0
ORD024466,,0
ORD048537,,0
ORD001489,,0
ORD034486,,0
ORD030121,,0
ORD042699,,0
ORD021804,,0
ORD047554,,0
ORD037261,,0
ORD035903,,0
ORD059081,,0
ORD030785,,0
ORD055888,,0
ORD006763,,0
ORD026947,,0
ORD021315,,0
ORD014437,,0
ORD058369,,0
ORD019504,,0
ORD020504,,0
ORD020501,,0
ORD009844,,0
ORD058922,,0
ORD022731,,0
ORD046562,,0
ORD041651,,0
ORD055963,,0
ORD013574,,0
ORD013048,,0
ORD042009,,0
ORD052167,,0
ORD039950,,0
ORD025071,,0
ORD047103,,0
ORD037732,,0
ORD027520,,0
ORD014754,,0
ORD042130,,0
ORD031407,weight_discrepancy,1
ORD040395,,0
ORD009860,,0
ORD026602,,0
ORD030891,detention_padding,1
ORD057450,,0
ORD053464,,0
ORD029314,,0
ORD037051,,0
ORD041722,,0
ORD043249,,0
ORD016219,,0
ORD026517,,0
ORD044778,,0
ORD055025,,0
ORD044682,,0
ORD022819,,0
ORD040252,,0
ORD049070,,0
ORD045668,,0
ORD021870,,0
ORD010344,,0
ORD039274,,0
ORD000183,,0
ORD010239,,0
ORD017088,,0
ORD031565,,0
ORD049906,,0
ORD010230,,0
ORD026866,,0
ORD047073,,0
ORD057645,,0
ORD013877,,0
ORD005087,toll_inflation,1
ORD026788,,0
ORD008740,,0
ORD041861,,0
ORD008383,,0
ORD050955,,0
ORD051265,,0
ORD041439,,0
ORD039828,,0
ORD021280,,0
ORD010953,,0
ORD014381,,0
ORD035951,,0
ORD045568,,0
ORD001753,,0
ORD033963,,0
ORD058199,,0
ORD016914,,0
ORD054849,,0
ORD006681,,0
ORD052650,,0
ORD053253,,0
ORD039729,,0
ORD036967,,0
ORD041650,,0
ORD025420,,0
ORD022289,,0
ORD055106,,0
ORD058594,,0
ORD057432,,0
ORD038668,,0
ORD016179,,0
ORD027525,weight_discrepancy,1
ORD048294,,0
ORD001498,,0
ORD000919,,0
ORD042345,detention_padding,1
ORD022852,,0
ORD001463,detention_padding,1
ORD057236,,0
ORD037500,,0
ORD011672,,0
ORD045596,,0
ORD015631,,0
ORD021511,,0
ORD032612,,0
ORD052752,,0
ORD002709,,0
ORD030888,,0
ORD048752,,0
ORD025157,,0
ORD002513,,0
ORD042567,,0
ORD035968,,0
ORD054050,,0
ORD049022,,0
ORD004178,,0
ORD050396,,0
ORD050857,,0
ORD056249,,0
ORD018093,,0
ORD035671,,0
ORD054530,,0
ORD001449,,0
ORD057756,,0
ORD015447,,0
ORD013159,,0
ORD031817,,0
ORD015303,,0
ORD004797,,0
ORD022799,,0
ORD057033,,0
ORD022178,,0
ORD018938,,0
ORD037131,,0
ORD035032,,0
ORD004273,,0
ORD034577,,0
ORD041718,,0
ORD037228,,0
ORD007775,,0
ORD014776,,0
ORD058322,,0
ORD028148,,0
ORD006791,,0
ORD018729,,0
ORD011352,,0
ORD029203,,0
ORD008517,,0
ORD039025,,0
ORD055211,toll_inflation,1
ORD003611,,0
ORD012363,,0
ORD000395,,0
ORD052564,,0
ORD006494,,0
ORD025475,,0
ORD018429,,0
ORD020682,,0
ORD010122,,0
ORD033472,,0
ORD016741,weight_discrepancy,1
ORD059698,,0
ORD019900,,0
ORD037970,,0
ORD057579,,0
ORD004082,,0
ORD057171,,0
ORD031918,,0
ORD050827,,0
ORD046484,,0
ORD033324,,0
ORD036547,,0
ORD027852,,0
ORD034400,,0
ORD045844,,0
ORD037981,,0
ORD008378,,0
ORD033702,,0
ORD053273,,0
ORD001138,,0
ORD044422,,0
ORD025492,,0
ORD035326,,0
ORD007801,,0
ORD048999,,0
ORD039553,,0
ORD011604,,0
ORD040188,,0
ORD034127,,0
ORD038476,,0
ORD050969,,0
ORD024612,,0
ORD001183,,0
ORD024592,,0
ORD044712,,0
ORD042750,,0
ORD038208,,0
ORD053060,,0
ORD029873,,0
ORD032715,,0
ORD057687,,0
ORD007147,,0
ORD031638,,0
ORD056116,,0
ORD049821,,0
ORD014657,,0
ORD023180,,0
ORD029213,,0
ORD038706,,0
ORD054233,,0
ORD038689,,0
ORD055283,,0
ORD054276,,0
ORD059004,,0
ORD045346,,0
ORD014551,,0
ORD049363,,0
ORD036781,,0
ORD009956,,0
ORD037095,detention_padding,1
ORD019498,,0
ORD005157,,0
ORD039394,,0
ORD030180,,0
ORD005938,,0
ORD052015,detention_padding,1
ORD028732,,0
ORD010044,,0
ORD019240,,0
ORD057122,,0
ORD043203,,0
ORD044272,,0
ORD031990,,0
ORD055193,,0
ORD059634,,0
ORD006707,,0
ORD048401,,0
ORD004551,,0
ORD026151,,0
ORD058911,,0
ORD037966,,0
ORD056914,,0
ORD025792,,0
ORD031868,,0
ORD024110,,0
ORD017545,,0
ORD024132,,0
ORD014282,,0
ORD001452,,0
ORD007287,,0
ORD035799,,0
ORD044270,,0
ORD009670,,0
ORD022268,toll_inflation,1
ORD033930,,0
ORD039080,,0
ORD013988,,0
ORD041654,,0
ORD048423,,0
ORD016471,,0
ORD014801,,0
ORD030540,,0
ORD013391,weight_discrepancy,1
ORD006041,,0
ORD020466,,0
ORD026725,,0
ORD015418,,0
ORD025822,,0
ORD030192,,0
ORD046636,,0
ORD035810,,0
ORD006938,,0
ORD004930,,0
ORD053656,,0
ORD036115,,0
ORD010910,,0
ORD020499,,0
ORD055762,,0
ORD023078,,0
ORD044872,,0
ORD051796,,0
ORD007690,,0
ORD031068,,0
ORD018113,,0
ORD019433,,0
ORD028918,,0
ORD013825,,0
ORD011743,,0
ORD051821,,0
ORD023449,,0
ORD008238,,0
ORD030174,,0
ORD016700,detention_padding,1
ORD011045,,0
ORD026425,,0
ORD019070,,0
ORD047362,detention_padding,1
ORD041837,,0
ORD019127,,0
ORD040650,,0
ORD047869,,0
ORD057019,,0
ORD050776,detention_padding,1
ORD048607,,0
ORD040490,,0
ORD051174,,0
ORD033344,,0
ORD007669,,0
ORD005939,,0
ORD001474,,0
ORD050689,,0
ORD020026,,0
ORD033036,,0
ORD029520,,0
ORD030359,,0
ORD056684,,0
ORD025462,,0
ORD022719,toll_inflation,1
ORD041751,,0
ORD059351,toll_inflation,1
ORD053237,,0
ORD058516,,0
ORD034176,,0
ORD023662,,0
ORD043208,,0
ORD005668,,0
ORD039694,,0
ORD056154,,0
ORD033531,,0
ORD012379,,0
ORD015434,,0
ORD009778,,0
ORD003392,toll_inflation,1
ORD055085,,0
ORD044411,weight_discrepancy,1
ORD039315,,0
ORD020938,,0
ORD006214,,0
ORD006096,,0
ORD056918,,0
ORD016850,,0
ORD015172,,0
ORD023772,,0
ORD050800,,0
ORD055838,,0
ORD027683,,0
ORD036961,,0
ORD027696,,0
ORD042558,,0
ORD020562,,0
ORD045574,,0
ORD033485,weight_discrepancy,1
ORD032887,,0
ORD018446,,0
ORD035087,,0
ORD046466,,0
ORD050415,,0
ORD018037,,0
ORD033244,,0
ORD007990,,0
ORD046310,,0
ORD036249,,0
ORD022147,,0
ORD045256,,0
ORD040740,,0
ORD034652,,0
ORD045198,,0
ORD032073,,0
ORD030272,,0
ORD055410,,0
ORD032766,,0
ORD001667,,0
ORD018331,,0
ORD049367,,0
ORD048442,,0
ORD053707,,0
ORD054630,,0
ORD058630,,0
ORD007020,,0
ORD000357,,0
ORD000764,,0
ORD018062,,0
ORD048371,,0
ORD033365,,0
ORD048521,,0
ORD015077,,0
ORD037166,,0
ORD015078,,0
ORD015249,,0
ORD035467,,0
ORD058259,,0
ORD017332,,0
ORD003162,,0
ORD046599,,0
ORD028030,,0
ORD011387,,0
ORD016671,,0
ORD018020,,0
ORD054489,,0
ORD049261,,0
ORD058496,,0
ORD058917,,0
ORD024326,,0
ORD023246,,0
ORD020824,,0
ORD016197,,0
ORD025954,,0
ORD015238,,0
ORD022641,,0
ORD007305,,0
ORD038391,,0
ORD044032,,0
ORD051322,,0
ORD057923,,0
ORD004017,,0
ORD042723,,0
ORD046512,,0
ORD028901,,0
ORD028191,,0
ORD045759,,0
ORD017516,,0
ORD031878,,0
ORD043414,,0
ORD006466,,0
ORD026823,,0
ORD002899,,0
ORD028033,,0
ORD015670,detention_padding,1
ORD026669,,0
ORD055258,,0
ORD013664,,0
ORD026909,,0
ORD004362,,0
ORD025527,,0
ORD024293,,0
ORD006192,detention_padding,1
ORD041660,,0
ORD023250,,0
ORD040986,,0
ORD037529,,0
ORD051793,,0
ORD051835,,0
ORD023390,,0
ORD035659,detention_padding,1
ORD056034,,0
ORD035747,,0
ORD043215,,0
ORD038684,,0
ORD007625,,0
ORD009563,,0
ORD006650,,0
ORD054720,detention_padding,1
ORD013593,,0
ORD059304,,0
ORD028096,,0
ORD034373,,0
ORD012937,,0
ORD059350,,0
ORD024931,,0
ORD034656,,0
ORD000077,,0
ORD058052,,0
ORD048975,,0
ORD000080,,0
ORD013548,,0
ORD041286,,0
ORD019415,,0
ORD048912,,0
ORD003801,,0
ORD026546,,0
ORD033186,,0
ORD027885,,0
ORD026182,,0
ORD040686,,0
ORD046826,,0
ORD034504,,0
ORD036096,,0
ORD058720,,0
ORD006598,,0
ORD051654,,0
ORD005487,,0
ORD026896,,0
ORD015098,,0
ORD027901,,0
ORD036125,,0
ORD001659,,0
ORD029673,,0
ORD014755,,0
ORD043560,,0
ORD039134,,0
ORD033170,,0
ORD005527,,0
ORD058832,toll_inflation,1
ORD030255,,0
ORD059717,,0
ORD022330,,0
ORD057532,,0
ORD025001,,0
ORD008416,,0
ORD049515,,0
ORD003878,,0
ORD024401,,0
ORD028576,,0
ORD025650,,0
ORD056904,,0
ORD003806,,0
ORD018619,,0
ORD007814,toll_inflation,1
ORD040275,,0
ORD001758,,0
ORD012582,,0
ORD046627,,0
ORD013166,,0
ORD042187,,0
ORD036505,,0
ORD049722,,0
ORD051297,,0
ORD045158,,0
ORD005463,,0
ORD016790,,0
ORD047771,weight_discrepancy,1
ORD010711,,0
ORD031898,,0
ORD008969,,0
ORD004302,,0
ORD040176,,0
ORD027204,,0
ORD015040,,0
ORD029282,,0
ORD010030,,0
ORD016391,,0
ORD035861,,0
ORD000221,,0
ORD056799,,0
ORD020961,,0
ORD048301,,0
ORD016342,,0
ORD055452,detention_padding,1
ORD037987,,0
ORD044498,,0
ORD017211,,0
ORD023712,,0
ORD058220,,0
ORD002198,,0
ORD003810,,0
ORD035515,,0
ORD053316,,0
ORD018119,,0
ORD027286,,0
ORD016886,,0
ORD046141,,0
ORD004414,,0
ORD003436,,0
ORD044580,,0
ORD047980,,0
ORD025837,,0
ORD011444,,0
ORD029140,,0
ORD059723,,0
ORD026502,,0
ORD018068,,0
ORD024544,,0
ORD029589,,0
ORD038547,,0
ORD050067,,0
ORD024965,,0
ORD050184,,0
ORD047198,,0
ORD024069,toll_inflation,1
ORD000419,,0
ORD021794,,0
ORD035727,,0
ORD037921,weight_discrepancy,1
ORD026953,,0
ORD014364,,0
ORD007860,,0
ORD035853,,0
ORD009416,,0
ORD011356,,0
ORD029122,,0
ORD027761,,0
ORD050110,,0
ORD008288,,0
ORD047849,,0
ORD007474,,0
ORD031434,,0
ORD040421,,0
ORD007734,,0
ORD007940,,0
ORD006684,,0
ORD051678,,0
ORD040918,,0
ORD013416,,0
ORD037612,,0
ORD027199,,0
ORD011876,,0
ORD048452,,0
ORD037674,,0
ORD024551,,0
ORD035548,,0
ORD014521,,0
ORD043690,,0
ORD043669,,0
ORD044656,,0
ORD030072,,0
ORD033025,,0
ORD001902,,0
ORD013709,,0
ORD028387,,0
ORD031897,,0
ORD033578,,0
ORD029857,,0
ORD041462,,0
ORD058127,,0
ORD017700,,0
ORD056108,,0
ORD039534,,0
ORD054841,,0
ORD047111,,0
ORD057974,,0
ORD043199,,0
ORD003304,,0
ORD018822,,0
ORD044458,,0
ORD017487,,0
ORD026047,,0
ORD016732,,0
ORD018704,,0
ORD038688,,0
ORD019305,,0
ORD001024,,0
ORD037455,,0
ORD020429,,0
ORD026782,,0
ORD000826,,0
ORD044156,,0
ORD041123,,0
ORD041592,,0
ORD039208,,0
ORD035287,,0
ORD019832,,0
ORD015387,,0
ORD056640,,0
ORD021256,,0
ORD040794,,0
ORD058588,,0
ORD032297,detention_padding,1
ORD059110,,0
ORD050669,,0
ORD049194,,0
ORD019585,,0
ORD017623,,0
ORD007138,,0
ORD011258,,0
ORD016025,,0
ORD008605,,0
ORD008278,,0
ORD038150,,0
ORD007697,,0
ORD014734,,0
ORD005168,,0
ORD031544,,0
ORD012422,,0
ORD018503,,0
ORD029415,,0
ORD011462,,0
ORD005672,,0
ORD022588,,0
ORD036817,,0
ORD010631,,0
ORD010912,toll_inflation,1
ORD001672,,0
ORD018912,,0
ORD047566,,0
ORD048911,,0
ORD025710,,0
ORD030200,,0
ORD050111,,0
ORD023402,,0
ORD040864,,0
ORD049017,,0
ORD058106,,0
ORD047169,,0
ORD027137,,0
ORD012014,,0
ORD031331,,0
ORD049238,,0
ORD047426,,0
ORD007837,,0
ORD051579,,0
ORD043086,,0
ORD013307,,0
ORD036810,,0
ORD024610,,0
ORD001162,,0
ORD008920,,0
ORD059682,,0
ORD054117,,0
ORD048808,,0
ORD015947,,0
ORD047960,,0
ORD033779,,0
ORD051528,,0
ORD058547,,0
ORD031473,,0
ORD033141,,0
ORD032666,,0
ORD041281,,0
ORD038337,,0
ORD012119,,0
ORD003200,,0
ORD034845,,0
ORD019607,,0
ORD046701,,0
ORD031313,,0
ORD030524,,0
ORD019614,,0
ORD036847,,0
ORD042686,,0
ORD027652,,0
