price_date,state,diesel_price_per_litre,source
2023-10-19,Uttar Pradesh,90.85,PPAC-derived
2023-10-19,West Bengal,92.76,PPAC-IOC-metro
2023-10-20,Andhra Pradesh,97.35,PPAC-derived
2023-10-20,Delhi,89.62,PPAC-IOC-metro
2023-10-20,Gujarat,89.15,PPAC-derived
2023-10-20,Haryana,91.65,PPAC-derived
2023-10-20,Karnataka,93.85,PPAC-derived
2023-10-20,Madhya Pradesh,94.15,PPAC-derived
2023-10-20,Maharashtra,94.27,PPAC-IOC-metro
2023-10-20,Punjab,92.25,PPAC-derived
2023-10-20,Rajasthan,95.05,PPAC-derived
2023-10-20,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-20,Telangana,96.15,PPAC-derived
2023-10-20,Uttar Pradesh,90.85,PPAC-derived
2023-10-20,West Bengal,92.76,PPAC-IOC-metro
2023-10-21,Andhra Pradesh,97.35,PPAC-derived
2023-10-21,Delhi,89.62,PPAC-IOC-metro
2023-10-21,Gujarat,89.15,PPAC-derived
2023-10-21,Haryana,91.65,PPAC-derived
2023-10-21,Karnataka,93.85,PPAC-derived
2023-10-21,Madhya Pradesh,94.15,PPAC-derived
2023-10-21,Maharashtra,94.27,PPAC-IOC-metro
2023-10-21,Punjab,92.25,PPAC-derived
2023-10-21,Rajasthan,95.05,PPAC-derived
2023-10-21,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-21,Telangana,96.15,PPAC-derived
2023-10-21,Uttar Pradesh,90.85,PPAC-derived
2023-10-21,West Bengal,92.76,PPAC-IOC-metro
2023-10-22,Andhra Pradesh,97.35,PPAC-derived
2023-10-22,Delhi,89.62,PPAC-IOC-metro
2023-10-22,Gujarat,89.15,PPAC-derived
2023-10-22,Haryana,91.65,PPAC-derived
2023-10-22,Karnataka,93.85,PPAC-derived
2023-10-22,Madhya Pradesh,94.15,PPAC-derived
2023-10-22,Maharashtra,94.27,PPAC-IOC-metro
2023-10-22,Punjab,92.25,PPAC-derived
2023-10-22,Rajasthan,95.05,PPAC-derived
2023-10-22,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-22,Telangana,96.15,PPAC-derived
2023-10-22,Uttar Pradesh,90.85,PPAC-derived
2023-10-22,West Bengal,92.76,PPAC-IOC-metro
2023-10-23,Andhra Pradesh,97.35,PPAC-derived
2023-10-23,Delhi,89.62,PPAC-IOC-metro
2023-10-23,Gujarat,89.15,PPAC-derived
2023-10-23,Haryana,91.65,PPAC-derived
2023-10-23,Karnataka,93.85,PPAC-derived
2023-10-23,Madhya Pradesh,94.15,PPAC-derived
2023-10-23,Maharashtra,94.27,PPAC-IOC-metro
2023-10-23,Punjab,92.25,PPAC-derived
2023-10-23,Rajasthan,95.05,PPAC-derived
2023-10-23,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-23,Telangana,96.15,PPAC-derived
2023-10-23,Uttar Pradesh,90.85,PPAC-derived
2023-10-23,West Bengal,92.76,PPAC-IOC-metro
2023-10-24,Andhra Pradesh,97.35,PPAC-derived
2023-10-24,Delhi,89.62,PPAC-IOC-metro
2023-10-24,Gujarat,89.15,PPAC-derived
2023-10-24,Haryana,91.65,PPAC-derived
2023-10-24,Karnataka,93.85,PPAC-derived
2023-10-24,Madhya Pradesh,94.15,PPAC-derived
2023-10-24,Maharashtra,94.27,PPAC-IOC-metro
2023-10-24,Punjab,92.25,PPAC-derived
2023-10-24,Rajasthan,95.05,PPAC-derived
2023-10-24,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-24,Telangana,96.15,PPAC-derived
2023-10-24,Uttar Pradesh,90.85,PPAC-derived
2023-10-24,West Bengal,92.76,PPAC-IOC-metro
2023-10-25,Andhra Pradesh,97.35,PPAC-derived
2023-10-25,Delhi,89.62,PPAC-IOC-metro
2023-10-25,Gujarat,89.15,PPAC-derived
2023-10-25,Haryana,91.65,PPAC-derived
2023-10-25,Karnataka,93.85,PPAC-derived
2023-10-25,Madhya Pradesh,94.15,PPAC-derived
2023-10-25,Maharashtra,94.27,PPAC-IOC-metro
2023-10-25,Punjab,92.25,PPAC-derived
2023-10-25,Rajasthan,95.05,PPAC-derived
2023-10-25,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-25,Telangana,96.15,PPAC-derived
2023-10-25,Uttar Pradesh,90.85,PPAC-derived
2023-10-25,West Bengal,92.76,PPAC-IOC-metro
2023-10-26,Andhra Pradesh,97.35,PPAC-derived
2023-10-26,Delhi,89.62,PPAC-IOC-metro
2023-10-26,Gujarat,89.15,PPAC-derived
2023-10-26,Haryana,91.65,PPAC-derived
2023-10-26,Karnataka,93.85,PPAC-derived
2023-10-26,Madhya Pradesh,94.15,PPAC-derived
2023-10-26,Maharashtra,94.27,PPAC-IOC-metro
2023-10-26,Punjab,92.25,PPAC-derived
2023-10-26,Rajasthan,95.05,PPAC-derived
2023-10-26,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-26,Telangana,96.15,PPAC-derived
2023-10-26,Uttar Pradesh,90.85,PPAC-derived
2023-10-26,West Bengal,92.76,PPAC-IOC-metro
2023-10-27,Andhra Pradesh,97.35,PPAC-derived
2023-10-27,Delhi,89.62,PPAC-IOC-metro
2023-10-27,Gujarat,89.15,PPAC-derived
2023-10-27,Haryana,91.65,PPAC-derived
2023-10-27,Karnataka,93.85,PPAC-derived
2023-10-27,Madhya Pradesh,94.15,PPAC-derived
2023-10-27,Maharashtra,94.27,PPAC-IOC-metro
2023-10-27,Punjab,92.25,PPAC-derived
2023-10-27,Rajasthan,95.05,PPAC-derived
2023-10-27,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-27,Telangana,96.15,PPAC-derived
2023-10-27,Uttar Pradesh,90.85,PPAC-derived
2023-10-27,West Bengal,92.76,PPAC-IOC-metro
2023-10-28,Andhra Pradesh,97.35,PPAC-derived
2023-10-28,Delhi,89.62,PPAC-IOC-metro
2023-10-28,Gujarat,89.15,PPAC-derived
2023-10-28,Haryana,91.65,PPAC-derived
2023-10-28,Karnataka,93.85,PPAC-derived
2023-10-28,Madhya Pradesh,94.15,PPAC-derived
2023-10-28,Maharashtra,94.27,PPAC-IOC-metro
2023-10-28,Punjab,92.25,PPAC-derived
2023-10-28,Rajasthan,95.05,PPAC-derived
2023-10-28,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-28,Telangana,96.15,PPAC-derived
2023-10-28,Uttar Pradesh,90.85,PPAC-derived
2023-10-28,West Bengal,92.76,PPAC-IOC-metro
2023-10-29,Andhra Pradesh,97.35,PPAC-derived
2023-10-29,Delhi,89.62,PPAC-IOC-metro
2023-10-29,Gujarat,89.15,PPAC-derived
2023-10-29,Haryana,91.65,PPAC-derived
2023-10-29,Karnataka,93.85,PPAC-derived
2023-10-29,Madhya Pradesh,94.15,PPAC-derived
2023-10-29,Maharashtra,94.27,PPAC-IOC-metro
2023-10-29,Punjab,92.25,PPAC-derived
2023-10-29,Rajasthan,95.05,PPAC-derived
2023-10-29,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-29,Telangana,96.15,PPAC-derived
2023-10-29,Uttar Pradesh,90.85,PPAC-derived
2023-10-29,West Bengal,92.76,PPAC-IOC-metro
2023-10-30,Andhra Pradesh,97.35,PPAC-derived
2023-10-30,Delhi,89.62,PPAC-IOC-metro
2023-10-30,Gujarat,89.15,PPAC-derived
2023-10-30,Haryana,91.65,PPAC-derived
2023-10-30,Karnataka,93.85,PPAC-derived
2023-10-30,Madhya Pradesh,94.15,PPAC-derived
2023-10-30,Maharashtra,94.27,PPAC-IOC-metro
2023-10-30,Punjab,92.25,PPAC-derived
2023-10-30,Rajasthan,95.05,PPAC-derived
2023-10-30,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-30,Telangana,96.15,PPAC-derived
2023-10-30,Uttar Pradesh,90.85,PPAC-derived
2023-10-30,West Bengal,92.76,PPAC-IOC-metro
2023-10-31,Andhra Pradesh,97.35,PPAC-derived
2023-10-31,Delhi,89.62,PPAC-IOC-metro
2023-10-31,Gujarat,89.15,PPAC-derived
2023-10-31,Haryana,91.65,PPAC-derived
2023-10-31,Karnataka,93.85,PPAC-derived
2023-10-31,Madhya Pradesh,94.15,PPAC-derived
2023-10-31,Maharashtra,94.27,PPAC-IOC-metro
2023-10-31,Punjab,92.25,PPAC-derived
2023-10-31,Rajasthan,95.05,PPAC-derived
2023-10-31,Tamil Nadu,94.24,PPAC-IOC-metro
2023-10-31,Telangana,96.15,PPAC-derived
2023-10-31,Uttar Pradesh,90.85,PPAC-derived
2023-10-31,West Bengal,92.76,PPAC-IOC-metro
2023-11-01,Andhra Pradesh,97.35,PPAC-derived
2023-11-01,Delhi,89.62,PPAC-IOC-metro
2023-11-01,Gujarat,89.15,PPAC-derived
2023-11-01,Haryana,91.65,PPAC-derived
2023-11-01,Karnataka,93.85,PPAC-derived
2023-11-01,Madhya Pradesh,94.15,PPAC-derived
2023-11-01,Maharashtra,94.27,PPAC-IOC-metro
2023-11-01,Punjab,92.25,PPAC-derived
2023-11-01,Rajasthan,95.05,PPAC-derived
2023-11-01,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-01,Telangana,96.15,PPAC-derived
2023-11-01,Uttar Pradesh,90.85,PPAC-derived
2023-11-01,West Bengal,92.76,PPAC-IOC-metro
2023-11-02,Andhra Pradesh,97.35,PPAC-derived
2023-11-02,Delhi,89.62,PPAC-IOC-metro
2023-11-02,Gujarat,89.15,PPAC-derived
2023-11-02,Haryana,91.65,PPAC-derived
2023-11-02,Karnataka,93.85,PPAC-derived
2023-11-02,Madhya Pradesh,94.15,PPAC-derived
2023-11-02,Maharashtra,94.27,PPAC-IOC-metro
2023-11-02,Punjab,92.25,PPAC-derived
2023-11-02,Rajasthan,95.05,PPAC-derived
2023-11-02,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-02,Telangana,96.15,PPAC-derived
2023-11-02,Uttar Pradesh,90.85,PPAC-derived
2023-11-02,West Bengal,92.76,PPAC-IOC-metro
2023-11-03,Andhra Pradesh,97.35,PPAC-derived
2023-11-03,Delhi,89.62,PPAC-IOC-metro
2023-11-03,Gujarat,89.15,PPAC-derived
2023-11-03,Haryana,91.65,PPAC-derived
2023-11-03,Karnataka,93.85,PPAC-derived
2023-11-03,Madhya Pradesh,94.15,PPAC-derived
2023-11-03,Maharashtra,94.27,PPAC-IOC-metro
2023-11-03,Punjab,92.25,PPAC-derived
2023-11-03,Rajasthan,95.05,PPAC-derived
2023-11-03,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-03,Telangana,96.15,PPAC-derived
2023-11-03,Uttar Pradesh,90.85,PPAC-derived
2023-11-03,West Bengal,92.76,PPAC-IOC-metro
2023-11-04,Andhra Pradesh,97.35,PPAC-derived
2023-11-04,Delhi,89.62,PPAC-IOC-metro
2023-11-04,Gujarat,89.15,PPAC-derived
2023-11-04,Haryana,91.65,PPAC-derived
2023-11-04,Karnataka,93.85,PPAC-derived
2023-11-04,Madhya Pradesh,94.15,PPAC-derived
2023-11-04,Maharashtra,94.27,PPAC-IOC-metro
2023-11-04,Punjab,92.25,PPAC-derived
2023-11-04,Rajasthan,95.05,PPAC-derived
2023-11-04,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-04,Telangana,96.15,PPAC-derived
2023-11-04,Uttar Pradesh,90.85,PPAC-derived
2023-11-04,West Bengal,92.76,PPAC-IOC-metro
2023-11-05,Andhra Pradesh,97.35,PPAC-derived
2023-11-05,Delhi,89.62,PPAC-IOC-metro
2023-11-05,Gujarat,89.15,PPAC-derived
2023-11-05,Haryana,91.65,PPAC-derived
2023-11-05,Karnataka,93.85,PPAC-derived
2023-11-05,Madhya Pradesh,94.15,PPAC-derived
2023-11-05,Maharashtra,94.27,PPAC-IOC-metro
2023-11-05,Punjab,92.25,PPAC-derived
2023-11-05,Rajasthan,95.05,PPAC-derived
2023-11-05,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-05,Telangana,96.15,PPAC-derived
2023-11-05,Uttar Pradesh,90.85,PPAC-derived
2023-11-05,West Bengal,92.76,PPAC-IOC-metro
2023-11-06,Andhra Pradesh,97.35,PPAC-derived
2023-11-06,Delhi,89.62,PPAC-IOC-metro
2023-11-06,Gujarat,89.15,PPAC-derived
2023-11-06,Haryana,91.65,PPAC-derived
2023-11-06,Karnataka,93.85,PPAC-derived
2023-11-06,Madhya Pradesh,94.15,PPAC-derived
2023-11-06,Maharashtra,94.27,PPAC-IOC-metro
2023-11-06,Punjab,92.25,PPAC-derived
2023-11-06,Rajasthan,95.05,PPAC-derived
2023-11-06,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-06,Telangana,96.15,PPAC-derived
2023-11-06,Uttar Pradesh,90.85,PPAC-derived
2023-11-06,West Bengal,92.76,PPAC-IOC-metro
2023-11-07,Andhra Pradesh,97.35,PPAC-derived
2023-11-07,Delhi,89.62,PPAC-IOC-metro
2023-11-07,Gujarat,89.15,PPAC-derived
2023-11-07,Haryana,91.65,PPAC-derived
2023-11-07,Karnataka,93.85,PPAC-derived
2023-11-07,Madhya Pradesh,94.15,PPAC-derived
2023-11-07,Maharashtra,94.27,PPAC-IOC-metro
2023-11-07,Punjab,92.25,PPAC-derived
2023-11-07,Rajasthan,95.05,PPAC-derived
2023-11-07,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-07,Telangana,96.15,PPAC-derived
2023-11-07,Uttar Pradesh,90.85,PPAC-derived
2023-11-07,West Bengal,92.76,PPAC-IOC-metro
2023-11-08,Andhra Pradesh,97.35,PPAC-derived
2023-11-08,Delhi,89.62,PPAC-IOC-metro
2023-11-08,Gujarat,89.15,PPAC-derived
2023-11-08,Haryana,91.65,PPAC-derived
2023-11-08,Karnataka,93.85,PPAC-derived
2023-11-08,Madhya Pradesh,94.15,PPAC-derived
2023-11-08,Maharashtra,94.27,PPAC-IOC-metro
2023-11-08,Punjab,92.25,PPAC-derived
2023-11-08,Rajasthan,95.05,PPAC-derived
2023-11-08,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-08,Telangana,96.15,PPAC-derived
2023-11-08,Uttar Pradesh,90.85,PPAC-derived
2023-11-08,West Bengal,92.76,PPAC-IOC-metro
2023-11-09,Andhra Pradesh,97.35,PPAC-derived
2023-11-09,Delhi,89.62,PPAC-IOC-metro
2023-11-09,Gujarat,89.15,PPAC-derived
2023-11-09,Haryana,91.65,PPAC-derived
2023-11-09,Karnataka,93.85,PPAC-derived
2023-11-09,Madhya Pradesh,94.15,PPAC-derived
2023-11-09,Maharashtra,94.27,PPAC-IOC-metro
2023-11-09,Punjab,92.25,PPAC-derived
2023-11-09,Rajasthan,95.05,PPAC-derived
2023-11-09,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-09,Telangana,96.15,PPAC-derived
2023-11-09,Uttar Pradesh,90.85,PPAC-derived
2023-11-09,West Bengal,92.76,PPAC-IOC-metro
2023-11-10,Andhra Pradesh,97.35,PPAC-derived
2023-11-10,Delhi,89.62,PPAC-IOC-metro
2023-11-10,Gujarat,89.15,PPAC-derived
2023-11-10,Haryana,91.65,PPAC-derived
2023-11-10,Karnataka,93.85,PPAC-derived
2023-11-10,Madhya Pradesh,94.15,PPAC-derived
2023-11-10,Maharashtra,94.27,PPAC-IOC-metro
2023-11-10,Punjab,92.25,PPAC-derived
2023-11-10,Rajasthan,95.05,PPAC-derived
2023-11-10,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-10,Telangana,96.15,PPAC-derived
2023-11-10,Uttar Pradesh,90.85,PPAC-derived
2023-11-10,West Bengal,92.76,PPAC-IOC-metro
2023-11-11,Andhra Pradesh,97.35,PPAC-derived
2023-11-11,Delhi,89.62,PPAC-IOC-metro
2023-11-11,Gujarat,89.15,PPAC-derived
2023-11-11,Haryana,91.65,PPAC-derived
2023-11-11,Karnataka,93.85,PPAC-derived
2023-11-11,Madhya Pradesh,94.15,PPAC-derived
2023-11-11,Maharashtra,94.27,PPAC-IOC-metro
2023-11-11,Punjab,92.25,PPAC-derived
2023-11-11,Rajasthan,95.05,PPAC-derived
2023-11-11,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-11,Telangana,96.15,PPAC-derived
2023-11-11,Uttar Pradesh,90.85,PPAC-derived
2023-11-11,West Bengal,92.76,PPAC-IOC-metro
2023-11-12,Andhra Pradesh,97.35,PPAC-derived
2023-11-12,Delhi,89.62,PPAC-IOC-metro
2023-11-12,Gujarat,89.15,PPAC-derived
2023-11-12,Haryana,91.65,PPAC-derived
2023-11-12,Karnataka,93.85,PPAC-derived
2023-11-12,Madhya Pradesh,94.15,PPAC-derived
2023-11-12,Maharashtra,94.27,PPAC-IOC-metro
2023-11-12,Punjab,92.25,PPAC-derived
2023-11-12,Rajasthan,95.05,PPAC-derived
2023-11-12,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-12,Telangana,96.15,PPAC-derived
2023-11-12,Uttar Pradesh,90.85,PPAC-derived
2023-11-12,West Bengal,92.76,PPAC-IOC-metro
2023-11-13,Andhra Pradesh,97.35,PPAC-derived
2023-11-13,Delhi,89.62,PPAC-IOC-metro
2023-11-13,Gujarat,89.15,PPAC-derived
2023-11-13,Haryana,91.65,PPAC-derived
2023-11-13,Karnataka,93.85,PPAC-derived
2023-11-13,Madhya Pradesh,94.15,PPAC-derived
2023-11-13,Maharashtra,94.27,PPAC-IOC-metro
2023-11-13,Punjab,92.25,PPAC-derived
2023-11-13,Rajasthan,95.05,PPAC-derived
2023-11-13,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-13,Telangana,96.15,PPAC-derived
2023-11-13,Uttar Pradesh,90.85,PPAC-derived
2023-11-13,West Bengal,92.76,PPAC-IOC-metro
2023-11-14,Andhra Pradesh,97.35,PPAC-derived
2023-11-14,Delhi,89.62,PPAC-IOC-metro
2023-11-14,Gujarat,89.15,PPAC-derived
2023-11-14,Haryana,91.65,PPAC-derived
2023-11-14,Karnataka,93.85,PPAC-derived
2023-11-14,Madhya Pradesh,94.15,PPAC-derived
2023-11-14,Maharashtra,94.27,PPAC-IOC-metro
2023-11-14,Punjab,92.25,PPAC-derived
2023-11-14,Rajasthan,95.05,PPAC-derived
2023-11-14,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-14,Telangana,96.15,PPAC-derived
2023-11-14,Uttar Pradesh,90.85,PPAC-derived
2023-11-14,West Bengal,92.76,PPAC-IOC-metro
2023-11-15,Andhra Pradesh,97.35,PPAC-derived
2023-11-15,Delhi,89.62,PPAC-IOC-metro
2023-11-15,Gujarat,89.15,PPAC-derived
2023-11-15,Haryana,91.65,PPAC-derived
2023-11-15,Karnataka,93.85,PPAC-derived
2023-11-15,Madhya Pradesh,94.15,PPAC-derived
2023-11-15,Maharashtra,94.27,PPAC-IOC-metro
2023-11-15,Punjab,92.25,PPAC-derived
2023-11-15,Rajasthan,95.05,PPAC-derived
2023-11-15,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-15,Telangana,96.15,PPAC-derived
2023-11-15,Uttar Pradesh,90.85,PPAC-derived
2023-11-15,West Bengal,92.76,PPAC-IOC-metro
2023-11-16,Andhra Pradesh,97.35,PPAC-derived
2023-11-16,Delhi,89.62,PPAC-IOC-metro
2023-11-16,Gujarat,89.15,PPAC-derived
2023-11-16,Haryana,91.65,PPAC-derived
2023-11-16,Karnataka,93.85,PPAC-derived
2023-11-16,Madhya Pradesh,94.15,PPAC-derived
2023-11-16,Maharashtra,94.27,PPAC-IOC-metro
2023-11-16,Punjab,92.25,PPAC-derived
2023-11-16,Rajasthan,95.05,PPAC-derived
2023-11-16,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-16,Telangana,96.15,PPAC-derived
2023-11-16,Uttar Pradesh,90.85,PPAC-derived
2023-11-16,West Bengal,92.76,PPAC-IOC-metro
2023-11-17,Andhra Pradesh,97.35,PPAC-derived
2023-11-17,Delhi,89.62,PPAC-IOC-metro
2023-11-17,Gujarat,89.15,PPAC-derived
2023-11-17,Haryana,91.65,PPAC-derived
2023-11-17,Karnataka,93.85,PPAC-derived
2023-11-17,Madhya Pradesh,94.15,PPAC-derived
2023-11-17,Maharashtra,94.27,PPAC-IOC-metro
2023-11-17,Punjab,92.25,PPAC-derived
2023-11-17,Rajasthan,95.05,PPAC-derived
2023-11-17,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-17,Telangana,96.15,PPAC-derived
2023-11-17,Uttar Pradesh,90.85,PPAC-derived
2023-11-17,West Bengal,92.76,PPAC-IOC-metro
2023-11-18,Andhra Pradesh,97.35,PPAC-derived
2023-11-18,Delhi,89.62,PPAC-IOC-metro
2023-11-18,Gujarat,89.15,PPAC-derived
2023-11-18,Haryana,91.65,PPAC-derived
2023-11-18,Karnataka,93.85,PPAC-derived
2023-11-18,Madhya Pradesh,94.15,PPAC-derived
2023-11-18,Maharashtra,94.27,PPAC-IOC-metro
2023-11-18,Punjab,92.25,PPAC-derived
2023-11-18,Rajasthan,95.05,PPAC-derived
2023-11-18,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-18,Telangana,96.15,PPAC-derived
2023-11-18,Uttar Pradesh,90.85,PPAC-derived
2023-11-18,West Bengal,92.76,PPAC-IOC-metro
2023-11-19,Andhra Pradesh,97.35,PPAC-derived
2023-11-19,Delhi,89.62,PPAC-IOC-metro
2023-11-19,Gujarat,89.15,PPAC-derived
2023-11-19,Haryana,91.65,PPAC-derived
2023-11-19,Karnataka,93.85,PPAC-derived
2023-11-19,Madhya Pradesh,94.15,PPAC-derived
2023-11-19,Maharashtra,94.27,PPAC-IOC-metro
2023-11-19,Punjab,92.25,PPAC-derived
2023-11-19,Rajasthan,95.05,PPAC-derived
2023-11-19,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-19,Telangana,96.15,PPAC-derived
2023-11-19,Uttar Pradesh,90.85,PPAC-derived
2023-11-19,West Bengal,92.76,PPAC-IOC-metro
2023-11-20,Andhra Pradesh,97.35,PPAC-derived
2023-11-20,Delhi,89.62,PPAC-IOC-metro
2023-11-20,Gujarat,89.15,PPAC-derived
2023-11-20,Haryana,91.65,PPAC-derived
2023-11-20,Karnataka,93.85,PPAC-derived
2023-11-20,Madhya Pradesh,94.15,PPAC-derived
2023-11-20,Maharashtra,94.27,PPAC-IOC-metro
2023-11-20,Punjab,92.25,PPAC-derived
2023-11-20,Rajasthan,95.05,PPAC-derived
2023-11-20,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-20,Telangana,96.15,PPAC-derived
2023-11-20,Uttar Pradesh,90.85,PPAC-derived
2023-11-20,West Bengal,92.76,PPAC-IOC-metro
2023-11-21,Andhra Pradesh,97.35,PPAC-derived
2023-11-21,Delhi,89.62,PPAC-IOC-metro
2023-11-21,Gujarat,89.15,PPAC-derived
2023-11-21,Haryana,91.65,PPAC-derived
2023-11-21,Karnataka,93.85,PPAC-derived
2023-11-21,Madhya Pradesh,94.15,PPAC-derived
2023-11-21,Maharashtra,94.27,PPAC-IOC-metro
2023-11-21,Punjab,92.25,PPAC-derived
2023-11-21,Rajasthan,95.05,PPAC-derived
2023-11-21,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-21,Telangana,96.15,PPAC-derived
2023-11-21,Uttar Pradesh,90.85,PPAC-derived
2023-11-21,West Bengal,92.76,PPAC-IOC-metro
2023-11-22,Andhra Pradesh,97.35,PPAC-derived
2023-11-22,Delhi,89.62,PPAC-IOC-metro
2023-11-22,Gujarat,89.15,PPAC-derived
2023-11-22,Haryana,91.65,PPAC-derived
2023-11-22,Karnataka,93.85,PPAC-derived
2023-11-22,Madhya Pradesh,94.15,PPAC-derived
2023-11-22,Maharashtra,94.27,PPAC-IOC-metro
2023-11-22,Punjab,92.25,PPAC-derived
2023-11-22,Rajasthan,95.05,PPAC-derived
2023-11-22,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-22,Telangana,96.15,PPAC-derived
2023-11-22,Uttar Pradesh,90.85,PPAC-derived
2023-11-22,West Bengal,92.76,PPAC-IOC-metro
2023-11-23,Andhra Pradesh,97.35,PPAC-derived
2023-11-23,Delhi,89.62,PPAC-IOC-metro
2023-11-23,Gujarat,89.15,PPAC-derived
2023-11-23,Haryana,91.65,PPAC-derived
2023-11-23,Karnataka,93.85,PPAC-derived
2023-11-23,Madhya Pradesh,94.15,PPAC-derived
2023-11-23,Maharashtra,94.27,PPAC-IOC-metro
2023-11-23,Punjab,92.25,PPAC-derived
2023-11-23,Rajasthan,95.05,PPAC-derived
2023-11-23,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-23,Telangana,96.15,PPAC-derived
2023-11-23,Uttar Pradesh,90.85,PPAC-derived
2023-11-23,West Bengal,92.76,PPAC-IOC-metro
2023-11-24,Andhra Pradesh,97.35,PPAC-derived
2023-11-24,Delhi,89.62,PPAC-IOC-metro
2023-11-24,Gujarat,89.15,PPAC-derived
2023-11-24,Haryana,91.65,PPAC-derived
2023-11-24,Karnataka,93.85,PPAC-derived
2023-11-24,Madhya Pradesh,94.15,PPAC-derived
2023-11-24,Maharashtra,94.27,PPAC-IOC-metro
2023-11-24,Punjab,92.25,PPAC-derived
2023-11-24,Rajasthan,95.05,PPAC-derived
2023-11-24,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-24,Telangana,96.15,PPAC-derived
2023-11-24,Uttar Pradesh,90.85,PPAC-derived
2023-11-24,West Bengal,92.76,PPAC-IOC-metro
2023-11-25,Andhra Pradesh,97.35,PPAC-derived
2023-11-25,Delhi,89.62,PPAC-IOC-metro
2023-11-25,Gujarat,89.15,PPAC-derived
2023-11-25,Haryana,91.65,PPAC-derived
2023-11-25,Karnataka,93.85,PPAC-derived
2023-11-25,Madhya Pradesh,94.15,PPAC-derived
2023-11-25,Maharashtra,94.27,PPAC-IOC-metro
2023-11-25,Punjab,92.25,PPAC-derived
2023-11-25,Rajasthan,95.05,PPAC-derived
2023-11-25,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-25,Telangana,96.15,PPAC-derived
2023-11-25,Uttar Pradesh,90.85,PPAC-derived
2023-11-25,West Bengal,92.76,PPAC-IOC-metro
2023-11-26,Andhra Pradesh,97.35,PPAC-derived
2023-11-26,Delhi,89.62,PPAC-IOC-metro
2023-11-26,Gujarat,89.15,PPAC-derived
2023-11-26,Haryana,91.65,PPAC-derived
2023-11-26,Karnataka,93.85,PPAC-derived
2023-11-26,Madhya Pradesh,94.15,PPAC-derived
2023-11-26,Maharashtra,94.27,PPAC-IOC-metro
2023-11-26,Punjab,92.25,PPAC-derived
2023-11-26,Rajasthan,95.05,PPAC-derived
2023-11-26,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-26,Telangana,96.15,PPAC-derived
2023-11-26,Uttar Pradesh,90.85,PPAC-derived
2023-11-26,West Bengal,92.76,PPAC-IOC-metro
2023-11-27,Andhra Pradesh,97.35,PPAC-derived
2023-11-27,Delhi,89.62,PPAC-IOC-metro
2023-11-27,Gujarat,89.15,PPAC-derived
2023-11-27,Haryana,91.65,PPAC-derived
2023-11-27,Karnataka,93.85,PPAC-derived
2023-11-27,Madhya Pradesh,94.15,PPAC-derived
2023-11-27,Maharashtra,94.27,PPAC-IOC-metro
2023-11-27,Punjab,92.25,PPAC-derived
2023-11-27,Rajasthan,95.05,PPAC-derived
2023-11-27,Tamil Nadu,94.24,PPAC-IOC-metro
2023-11-27,Telangana,96.15,PPAC-derived
2023-11-27,Uttar Pradesh,90.85,PPAC-derived
2023-11-27,West Bengal,92.76,PPAC-IOC-metro
2023-11-28,Andhra Pradesh,97.35,PPAC-derived
2023-11-28,Delhi,89.62,PPAC-IOC-metro
2023-11-28,Gujarat,89.15,PPAC-derived
2023-11-28,Haryana,91.65,PPAC-derived
