order_id,vendor_id,origin_hub_id,dest_hub_id,product_category,order_date,weight_kg,length_cm,width_cm,height_cm,quoted_days,ideal_days,distance_km,dimensional_weight_kg,billable_weight_kg,truck_type,state,expected_fuel_price,expected_weather_score,base_freight_cost,model_a_predicted_cost,oof_fold_id
ORD005989,VEN008,HUB03,HUB08,Bulk Textiles,2023-12-07,16951.437788568768,516.391113339019,346.2005948220203,405.50999882328716,0.5,0.453,653.6,14499.002757308397,16951.437788568768,12-wheeler,Gujarat,89.15,0.0,16623.09,16253.17,4
ORD054526,VEN016,HUB13,HUB17,Electronics Components,2023-12-07,5587.694121901863,243.256882986964,240.6418935829841,239.92591886155827,0.9,0.715,1013.6,2808.946944227744,5587.694121901863,6-wheeler,Karnataka,93.85,0.0,17217.06,17167.29,4
ORD027758,VEN003,HUB03,HUB06,Industrial Chemicals,2023-12-07,10025.976464360552,236.11728422017885,190.63693380645412,224.9672750604831,0.7,0.624,895.8,2025.2757712959744,10025.976464360552,10-wheeler,Gujarat,89.15,0.0,19425.8,19581.75,4
ORD040604,VEN003,HUB01,HUB13,Steel Coils,2023-12-07,17758.944680268585,180.08675569760499,184.83497477476163,146.72282120125425,0.8,0.709,993.5,976.7728767857947,17758.944680268585,12-wheeler,Maharashtra,94.27,0.0,25986.32,25825.34,2
ORD042096,VEN003,HUB07,HUB04,Steel Coils,2023-12-07,5445.102880607286,145.50313351706933,118.90372473802536,108.19495524001881,1.0,0.821,1179.9,374.3732528222882,5445.102880607286,6-wheeler,Punjab,92.25,0.0,19110.87,19743.65,2
ORD032802,VEN020,HUB14,HUB10,Automotive Spare Parts,2023-12-07,20669.93677919853,400.2234085530866,384.05546823787586,320.8417196056468,1.1,1.016,1437.2,9863.187074088371,20669.93677919853,12-wheeler,Telangana,96.15,2.0,38314.19,38431.0,0
ORD054702,VEN012,HUB16,HUB02,Automotive Spare Parts,2023-12-07,11658.362917219372,279.11465197945324,305.9529594888009,310.11584351138583,0.5,0.426,609.7,5296.52764963712,11658.362917219372,10-wheeler,Madhya Pradesh,94.15,0.0,13482.84,13925.08,3
ORD000098,VEN015,HUB14,HUB13,Electronics Components,2023-12-07,21721.40597489151,406.35254338490375,290.6162272514037,399.4715982127412,0.5,0.438,570.2,9434.931374668204,21721.40597489151,12-wheeler,Telangana,96.15,0.0,15165.78,15222.04,3
ORD010963,VEN012,HUB08,HUB04,Industrial Chemicals,2023-12-07,19832.012705106434,239.6735674441199,221.51661832899578,282.74901146552475,0.7,0.631,860.8,3002.323903530649,19832.012705106434,12-wheeler,Rajasthan,95.05,0.0,22999.73,22544.37,3
ORD021642,VEN005,HUB15,HUB14,Electronics Components,2023-12-07,14263.442462146031,369.75387090483747,322.5905039341929,278.144148335883,0.4,0.379,506.3,6635.356043997741,14263.442462146031,10-wheeler,Maharashtra,94.27,0.0,11478.01,11854.55,0
ORD039176,VEN006,HUB15,HUB01,Bulk Textiles,2023-12-07,9241.763776348005,360.6392123975709,318.3650547953884,384.75000530763793,0.8,0.58,798.1,8835.008417204906,9241.763776348005,10-wheeler,Maharashtra,94.27,0.0,18804.38,18503.17,2
ORD011461,VEN019,HUB14,HUB10,Electronics Components,2023-12-07,19003.032145748417,305.65940133949783,340.1924340995718,328.55373748129904,1.3,1.016,1437.2,6832.801691657406,19003.032145748417,12-wheeler,Telangana,96.15,2.0,38197.1,38458.68,4
ORD043461,VEN014,HUB16,HUB06,Steel Coils,2023-12-07,12472.970387752835,167.87324682731187,164.50599827329322,166.6390309142265,0.7,0.578,765.3,920.3858964397922,12472.970387752835,10-wheeler,Madhya Pradesh,94.15,0.0,16775.42,17673.58,2
ORD048867,VEN022,HUB18,HUB08,Industrial Chemicals,2023-12-07,18359.46095793211,238.86608691166126,214.73259906513147,334.4039826856514,0.8,0.605,886.9,3430.47226593026,18359.46095793211,12-wheeler,Gujarat,89.15,0.0,21595.76,22052.02,3
ORD031114,VEN010,HUB11,HUB01,Bulk Textiles,2023-12-07,15594.07474488484,459.3591487185263,361.7507494946343,377.1798612052118,0.9,0.874,1246.6,12535.460765529764,15594.07474488484,10-wheeler,Tamil Nadu,94.24,0.0,28795.71,28687.93,2
ORD018273,VEN025,HUB07,HUB16,Automotive Spare Parts,2023-12-07,16645.946524334824,340.06299921860546,245.54796808235358,295.01698740548755,0.9,0.824,1178.9,4926.888625923042,16645.946524334824,12-wheeler,Punjab,92.25,0.0,32600.56,30184.85,4
ORD031361,VEN008,HUB13,HUB04,Electronics Components,2023-12-07,24199.827881135156,504.64527910217555,359.62209364944613,449.3775520287603,1.6,1.319,1810.5,16310.75069416374,24199.827881135156,12-wheeler,Karnataka,93.85,0.0,48094.43,47101.32,3
ORD046910,VEN005,HUB08,HUB12,Electronics Components,2023-12-07,14927.19957509778,340.87032997736736,316.6145338124277,304.27171502225946,1.9,1.606,2276.0,6567.67457908683,14927.19957509778,10-wheeler,Rajasthan,95.05,0.0,51416.72,53075.51,0
ORD021744,VEN017,HUB10,HUB01,Automotive Spare Parts,2023-12-07,22448.27735890222,319.72686433876913,300.4002840569409,265.75976128723204,1.7,1.354,1919.8,5105.03457873275,22448.27735890222,12-wheeler,West Bengal,92.76,0.0,50730.46,49734.77,4
ORD011610,VEN015,HUB13,HUB06,Automotive Spare Parts,2023-12-07,24462.384723412186,370.9767830303825,411.5054779769852,376.1557962252794,1.7,1.494,2096.2,11484.711915648546,24462.384723412186,12-wheeler,Karnataka,93.85,0.0,53061.48,54914.86,3
ORD026401,VEN015,HUB07,HUB13,Automotive Spare Parts,2023-12-07,7397.152914559187,281.70619781053415,267.95498119926884,226.9917213104156,1.9,1.741,2509.7,3426.8749011074924,7397.152914559187,6-wheeler,Punjab,92.25,0.0,41189.4,41826.61,2
ORD029298,VEN010,HUB12,HUB03,Bulk Textiles,2023-12-07,23619.529795504586,566.3979409803965,400.17277579911075,525.2856075421879,1.4,1.288,1816.2,23811.93579795628,23811.93579795628,12-wheeler,Tamil Nadu,94.24,0.0,47450.64,47393.92,4
ORD033596,VEN010,HUB01,HUB09,Bulk Textiles,2023-12-07,18755.510155413773,498.3141943844675,406.2895328361391,324.82537333195563,1.0,0.948,1381.9,13152.81870323757,18755.510155413773,12-wheeler,Maharashtra,94.27,0.0,34921.04,36195.54,4
ORD003420,VEN007,HUB18,HUB14,Steel Coils,2023-12-07,11497.243217741718,210.18605290450367,142.77916995817776,163.08379645794707,0.8,0.645,909.6,978.8351490857169,11497.243217741718,10-wheeler,Gujarat,89.15,0.0,19952.76,20054.24,0
ORD028090,VEN004,HUB16,HUB01,Bulk Textiles,2023-12-07,14335.83086256128,471.72631933506915,316.7220372573427,396.1564346383342,0.5,0.411,586.8,11837.6392328039,14335.83086256128,10-wheeler,Madhya Pradesh,94.15,0.0,13520.1,13487.87,3
ORD011849,VEN023,HUB03,HUB16,Steel Coils,2023-12-07,19540.53484297033,216.10168693787747,197.43563803201278,206.75147475887792,0.3,0.271,388.6,1764.2588975733784,19540.53484297033,12-wheeler,Gujarat,89.15,0.0,9565.65,9631.4,1
ORD059670,VEN001,HUB03,HUB10,Steel Coils,2023-12-07,15924.593190616775,210.14600836556866,176.95013234231016,119.33751441358001,1.7,1.346,1958.4,887.5217822618648,15924.593190616775,10-wheeler,Gujarat,89.15,2.0,44433.06,43298.9,1
ORD030237,VEN012,HUB13,HUB12,Automotive Spare Parts,2023-12-07,19348.668194803926,391.2183840709218,279.11819214403084,250.4426247091303,0.3,0.275,333.8,5469.4749891975125,19348.668194803926,12-wheeler,Karnataka,93.85,0.0,8769.48,8814.36,3
ORD039046,VEN012,HUB16,HUB18,Bulk Textiles,2023-12-07,5782.106085560903,272.2768190764735,284.97529681142186,332.22250599991855,0.4,0.31,442.9,5155.572855346447,5782.106085560903,6-wheeler,Madhya Pradesh,94.15,0.0,7531.84,7576.45,2
ORD033351,VEN003,HUB15,HUB11,Bulk Textiles,2023-12-07,9664.421203441889,390.3627536595221,280.7400173708202,307.0602476691407,1.0,0.811,1155.7,6730.173913127591,9664.421203441889,10-wheeler,Maharashtra,94.27,0.0,26772.85,26588.6,4
ORD018835,VEN010,HUB17,HUB09,Bulk Textiles,2023-12-07,18004.927604865636,453.31859417424937,375.1537106685296,400.1116345309161,1.0,0.971,1415.6,13608.92922394377,18004.927604865636,12-wheeler,Andhra Pradesh,97.35,0.0,38680.16,38236.85,2
ORD003533,VEN005,HUB07,HUB15,Automotive Spare Parts,2023-12-07,10439.443505842693,212.81592643859557,202.3539907071277,299.3789937513471,1.1,0.962,1362.1,2578.500498555963,10439.443505842693,10-wheeler,Punjab,92.25,0.0,30320.13,30823.02,0
ORD056326,VEN006,HUB06,HUB07,Steel Coils,2023-12-07,17310.59031011296,163.69750662889197,132.305773259425,200.05994775044275,0.3,0.256,341.1,866.5846789838678,17310.59031011296,12-wheeler,Haryana,91.65,0.0,8875.05,8589.92,3
ORD016108,VEN002,HUB06,HUB17,Automotive Spare Parts,2023-12-08,7275.440172420566,287.11752016444984,227.06432394823324,190.0973190950996,1.3,1.218,1743.9,2478.646460225001,7275.440172420566,6-wheeler,Haryana,91.65,0.0,28203.13,29025.17,3
ORD043261,VEN003,HUB14,HUB05,Industrial Chemicals,2023-12-08,12433.30533691154,211.81292038518427,238.2244129581528,223.44515140224607,1.4,1.135,1577.2,2254.964163949023,12433.30533691154,10-wheeler,Telangana,96.15,0.0,36032.69,37017.27,4
ORD039493,VEN018,HUB11,HUB15,Bulk Textiles,2023-12-08,22661.55902692845,516.4583876500888,395.31474897789593,444.9035071949559,0.8,0.811,1155.7,18166.62192652144,22661.55902692845,12-wheeler,Tamil Nadu,94.24,0.0,29865.44,30106.97,1
ORD031424,VEN005,HUB11,HUB14,Automotive Spare Parts,2023-12-08,21274.844584426755,419.40641285184597,355.6888632062798,315.2355327056138,0.5,0.457,629.6,9405.253251699582,21274.844584426755,12-wheeler,Tamil Nadu,94.24,0.0,15678.35,16599.38,3
ORD042495,VEN002,HUB08,HUB03,Bulk Textiles,2023-12-08,20689.37430941969,400.6256051684926,358.52940280652604,558.0801246470038,0.5,0.453,653.6,16032.085938763401,20689.37430941969,12-wheeler,Rajasthan,95.05,0.0,17072.13,17091.28,0
ORD052324,VEN015,HUB15,HUB18,Steel Coils,2023-12-08,24066.15063375901,240.38419162691525,211.8824449304994,184.61590549435692,0.6,0.535,754.7,1880.6154073428806,24066.15063375901,12-wheeler,Maharashtra,94.27,0.0,19955.75,19573.1,2
ORD030248,VEN007,HUB07,HUB10,Steel Coils,2023-12-08,23328.042675626322,210.5411915334369,212.19866780120054,186.6744538987948,1.5,1.232,1757.5,1667.9945014810241,23328.042675626322,12-wheeler,Punjab,92.25,0.0,43864.14,44865.95,0
ORD052653,VEN003,HUB16,HUB04,Bulk Textiles,2023-12-08,7891.60110358975,342.26462587109467,273.47134186758876,292.5777574215353,0.8,0.584,741.7,5477.030253070165,7891.60110358975,6-wheeler,Madhya Pradesh,94.15,0.0,12898.5,12663.41,0
ORD017767,VEN010,HUB09,HUB07,Bulk Textiles,2023-12-08,24748.565995316516,484.53654365279306,439.62763919588656,405.0497323221522,0.6,0.542,754.4,17256.386952660563,24748.565995316516,12-wheeler,Uttar Pradesh,90.85,0.0,19162.53,19038.59,2
ORD014096,VEN005,HUB05,HUB09,Automotive Spare Parts,2023-12-08,10929.23004710134,265.3740542921625,231.0255793864664,232.52534551826398,0.4,0.334,471.8,2851.1418286781145,10929.23004710134,10-wheeler,Delhi,89.62,0.0,10589.45,10435.92,1
ORD002577,VEN006,HUB10,HUB17,Bulk Textiles,2023-12-08,5020.539877351893,339.4803506000555,303.37186704789394,305.7756053048535,0.8,0.621,885.0,6298.2917850740605,6298.2917850740605,6-wheeler,West Bengal,92.76,0.0,14762.11,14930.53,4
ORD031704,VEN012,HUB18,HUB06,Bulk Textiles,2023-12-08,12825.998908774854,467.1085189571751,358.26769860225255,322.4818454927868,0.9,0.776,1127.4,10793.460537465093,12825.998908774854,10-wheeler,Gujarat,89.15,0.0,24816.0,24681.51,1
ORD003262,VEN018,HUB10,HUB16,Automotive Spare Parts,2023-12-08,14019.347641363678,308.8229144168377,297.36255314294107,232.05730091503827,1.1,1.082,1571.1,4262.074397691282,14019.347641363678,10-wheeler,West Bengal,92.76,0.0,35319.12,35847.02,3
ORD057570,VEN005,HUB03,HUB05,Automotive Spare Parts,2023-12-08,5219.485705558686,212.56465318037664,187.31640588636108,273.69227004230214,0.8,0.653,925.6,2179.5126401826496,5219.485705558686,6-wheeler,Gujarat,89.15,0.0,15538.06,15043.4,1
ORD040432,VEN023,HUB01,HUB04,Bulk Textiles,2023-12-08,12573.806581874189,370.4944991933336,374.3946402595579,384.1839612281426,0.8,0.666,862.6,10658.120179187772,12573.806581874189,10-wheeler,Maharashtra,94.27,0.0,19241.66,19999.99,1
ORD006826,VEN009,HUB16,HUB03,Electronics Components,2023-12-08,9537.253396346523,268.41473142887696,256.20912891950866,328.0224356376673,0.3,0.271,388.6,4511.640558200236,9537.253396346523,10-wheeler,Madhya Pradesh,94.15,0.0,8784.64,8838.58,3
ORD031665,VEN005,HUB16,HUB02,Automotive Spare Parts,2023-12-08,22359.14242675693,296.8412915757341,320.17372367888333,354.76518116695104,0.5,0.426,609.7,6743.432025158538,22359.14242675693,12-wheeler,Madhya Pradesh,94.15,0.0,16648.36,15818.77,0
ORD019438,VEN010,HUB01,HUB11,Automotive Spare Parts,2023-12-08,19827.60616492019,297.9195235409725,255.61904435336646,388.2002023126871,1.0,0.874,1246.6,5912.592180312339,19827.60616492019,12-wheeler,Maharashtra,94.27,0.0,32935.81,32555.93,1
ORD056754,VEN025,HUB09,HUB10,Bulk Textiles,2023-12-08,24203.313436195353,403.9160482259594,483.01301232581676,452.65422034332147,0.7,0.691,1003.1,17662.269576055078,24203.313436195353,12-wheeler,Uttar Pradesh,90.85,0.0,24919.91,25228.13,3
ORD018393,VEN002,HUB06,HUB03,Automotive Spare Parts,2023-12-08,12604.166088650925,359.68625986751886,322.93928235461624,231.4436975600709,0.8,0.624,895.8,5376.75290546848,12604.166088650925,10-wheeler,Haryana,91.65,0.0,20433.89,20104.66,3
ORD004860,VEN010,HUB06,HUB08,Bulk Textiles,2023-12-08,18192.664214905653,464.5461279023075,352.9215215233072,506.0986015318498,0.2,0.18,256.2,16594.8037304598,18192.664214905653,12-wheeler,Haryana,91.65,0.0,6356.19,6552.85,3
ORD020789,VEN005,HUB06,HUB18,Steel Coils,2023-12-08,5888.454559036353,156.25988930286235,108.45324614766092,128.68415603562192,0.9,0.776,1127.4,436.15930500365465,5888.454559036353,6-wheeler,Haryana,91.65,0.0,18704.82,18727.47,4
ORD024793,VEN001,HUB13,HUB04,Steel Coils,2023-12-08,14560.373108214644,207.7199625180765,184.53878371098241,127.2910158245232,1.5,1.319,1810.5,975.8737529555151,14560.373108214644,10-wheeler,Karnataka,93.85,0.0,40173.4,41600.55,1
ORD000168,VEN010,HUB11,HUB06,Automotive Spare Parts,2023-12-08,22903.72616202836,350.25332643518897,353.15383802200216,273.66844834670576,1.6,1.523,2171.6,6770.191052723695,22903.72616202836,12-wheeler,Tamil Nadu,94.24,0.0,57664.17,56693.18,4
ORD050223,VEN003,HUB09,HUB11,Bulk Textiles,2023-12-08,17541.01803157494,501.2097501964556,411.6477773664403,284.2889299776383,1.6,1.284,1852.6,11731.005280060202,17541.01803157494,12-wheeler,Uttar Pradesh,90.85,0.0,46474.1,47046.8,4
ORD039993,VEN015,HUB10,HUB18,Steel Coils,2023-12-08,7703.384611288662,138.71247375512993,118.93990337599202,162.26521496429856,1.5,1.32,1921.7,535.424849576972,7703.384611288662,6-wheeler,West Bengal,92.76,0.0,32687.94,32318.05,3
ORD042457,VEN005,HUB17,HUB04,Steel Coils,2023-12-08,17096.497445529538,253.50489237259364,169.50975640172246,181.0796610299242,1.6,1.495,2066.6,1556.254834035339,17096.497445529538,12-wheeler,Andhra Pradesh,97.35,0.0,56625.76,55366.29,0
ORD043545,VEN012,HUB14,HUB16,Steel Coils,2023-12-08,21220.570182120224,205.98814886682118,221.27585945280026,216.9757875289393,0.8,0.649,906.7,1977.96016113038,21220.570182120224,12-wheeler,Telangana,96.15,0.0,24146.65,24303.31,0
ORD053083,VEN005,HUB02,HUB09,Industrial Chemicals,2023-12-08,8815.870862748245,239.65312031981165,163.518969079388,196.61790489143957,1.0,0.93,1362.1,1541.0058524302196,8815.870862748245,6-wheeler,Maharashtra,94.27,0.0,23838.59,23221.57,0
ORD050268,VEN012,HUB12,HUB02,Bulk Textiles,2023-12-08,21728.69701835896,455.6533124156974,449.4402454799242,466.31844121503656,1.0,0.859,1189.8,19099.371537359864,21728.69701835896,12-wheeler,Tamil Nadu,94.24,0.0,32096.58,31289.16,1
ORD024783,VEN010,HUB16,HUB13,Steel Coils,2023-12-08,18078.66589022844,183.3178394099727,185.80181886366597,202.8204007697984,1.0,0.925,1330.0,1381.644534236029,18078.66589022844,12-wheeler,Madhya Pradesh,94.15,0.0,34591.11,34719.41,3
ORD001796,VEN002,HUB11,HUB15,Bulk Textiles,2023-12-08,19945.59329787144,467.53928677201566,523.8051782129108,442.7612409950106,0.9,0.811,1155.7,21686.401257261725,21686.401257261725,12-wheeler,Tamil Nadu,94.24,0.0,31188.37,30180.71,3
ORD040662,VEN003,HUB18,HUB02,Automotive Spare Parts,2023-12-08,22815.524378716495,342.0689066960545,302.09461931656546,313.44858926636977,0.4,0.298,412.4,6478.178416495909,22815.524378716495,12-wheeler,Gujarat,89.15,0.0,10204.41,10339.45,4
ORD005138,VEN012,HUB12,HUB10,Electronics Components,2023-12-08,10796.717224336484,408.51057818302246,261.2913259162987,314.84437499064336,1.8,1.497,2118.0,6721.314758206447,10796.717224336484,10-wheeler,Tamil Nadu,94.24,0.0,48071.37,49035.0,4
ORD013616,VEN019,HUB04,HUB08,Automotive Spare Parts,2023-12-08,13590.056596919288,283.2226148319922,241.18623887016372,311.24318455714246,0.8,0.631,860.8,4252.166866076556,13590.056596919288,10-wheeler,Gujarat,89.15,0.0,19150.45,18993.45,4
ORD055255,VEN022,HUB16,HUB01,Electronics Components,2023-12-08,8514.981401614361,368.6465578923674,312.49393366074185,200.23650172511475,0.5,0.411,586.8,4613.441511152908,8514.981401614361,6-wheeler,Madhya Pradesh,94.15,0.0,10004.62,10013.62,0
ORD044847,VEN005,HUB16,HUB01,Electronics Components,2023-12-08,14423.778567966603,340.94615670737994,253.1731946739466,287.41829039149013,0.4,0.411,586.8,4961.898984074157,14423.778567966603,10-wheeler,Madhya Pradesh,94.15,0.0,13500.35,13499.1,4
ORD007051,VEN008,HUB17,HUB11,Bulk Textiles,2023-12-08,13407.160348858713,411.71226433210757,391.2302164427686,398.8325433253739,0.7,0.577,809.8,12848.332814684125,13407.160348858713,10-wheeler,Andhra Pradesh,97.35,0.0,19672.18,19298.16,1
ORD036962,VEN015,HUB17,HUB10,Bulk Textiles,2023-12-08,22849.309095767043,434.6034687739592,352.7750931757267,531.2651720993131,0.7,0.621,885.0,16290.426143065182,22849.309095767043,12-wheeler,Andhra Pradesh,97.35,0.0,23807.38,23870.62,2
ORD059745,VEN005,HUB01,HUB16,Industrial Chemicals,2023-12-08,13168.388847604185,283.76493058274696,214.34365360273017,202.4686088887502,0.5,0.411,586.8,2462.958223767158,13168.388847604185,10-wheeler,Maharashtra,94.27,0.0,13307.12,13605.53,0
ORD026450,VEN020,HUB01,HUB04,Industrial Chemicals,2023-12-08,22760.918159688445,305.9408119529858,278.9311597778838,206.65836098859242,0.7,0.666,862.6,3527.097165350286,22760.918159688445,12-wheeler,Maharashtra,94.27,0.0,22497.04,22587.89,2
ORD044465,VEN010,HUB02,HUB07,Bulk Textiles,2023-12-08,13049.452804517354,521.1196571040573,359.1176941526243,381.6775643521107,1.4,1.24,1780.8,14285.678994684255,14285.678994684255,10-wheeler,Maharashtra,94.27,0.0,41996.88,41187.61,1
ORD009014,VEN024,HUB08,HUB17,Bulk Textiles,2023-12-08,11478.12054250022,517.9308816613799,397.2526066529583,347.2721958959558,1.3,1.217,1759.8,14290.208688803175,14290.208688803175,10-wheeler,Rajasthan,95.05,0.0,40812.59,40854.56,2
ORD054454,VEN001,HUB13,HUB06,Automotive Spare Parts,2023-12-09,12531.563273566608,366.87614141029366,289.300007242681,212.8936577251122,1.9,1.494,2096.2,4519.190341884976,12531.563273566608,10-wheeler,Karnataka,93.85,0.0,49142.34,48147.79,2
ORD030829,VEN005,HUB07,HUB10,Industrial Chemicals,2023-12-09,14017.034743480164,263.9321209298525,225.9078458742334,200.79854405322604,1.4,1.232,1757.5,2394.4960077824403,14017.034743480164,10-wheeler,Punjab,92.25,0.0,39557.01,39942.41,0
ORD041530,VEN005,HUB18,HUB13,Electronics Components,2023-12-09,12952.862928400951,269.14916523390315,236.23437309418614,404.0747822256889,1.0,0.849,1226.7,5138.39953782979,12952.862928400951,10-wheeler,Gujarat,89.15,0.0,27429.17,26848.0,3
ORD013454,VEN002,HUB15,HUB13,Steel Coils,2023-12-09,7526.097012145472,143.90867042971146,154.00416563431662,152.0638157952502,0.9,0.812,1073.1,674.0239193545217,7526.097012145472,6-wheeler,Maharashtra,94.27,0.0,18329.08,18511.04,2
ORD006143,VEN005,HUB10,HUB15,Industrial Chemicals,2023-12-09,22497.983917559213,337.9803045626118,252.36106567144083,276.4632429835814,0.8,0.786,1131.5,4716.079738142783,22497.983917559213,12-wheeler,West Bengal,92.76,0.0,29409.62,28923.95,3
ORD035776,VEN005,HUB10,HUB04,Automotive Spare Parts,2023-12-09,6258.970433888635,248.9823244327875,171.8614014730677,169.78433096728853,1.9,1.659,2311.5,1453.0296264026506,6258.970433888635,6-wheeler,West Bengal,92.76,0.0,39819.15,38829.41,4
ORD000545,VEN010,HUB06,HUB11,Industrial Chemicals,2023-12-09,15647.966331087115,298.41393652780533,219.51616803738003,248.32504745034163,1.7,1.523,2171.6,3253.39007435469,15647.966331087115,10-wheeler,Haryana,91.65,0.0,48050.67,48891.75,4
ORD032515,VEN005,HUB15,HUB04,Bulk Textiles,2023-12-09,15674.626855360493,489.0900552242851,337.4773799792945,345.8838874577129,1.0,0.888,1187.5,11418.09963080242,15674.626855360493,10-wheeler,Maharashtra,94.27,0.0,26832.1,27098.47,0
ORD026124,VEN005,HUB17,HUB05,Automotive Spare Parts,2023-12-09,6785.682765570278,208.51978059853775,223.0532996374097,225.12835754771228,1.4,1.258,1783.2,2094.1901378225057,6785.682765570278,6-wheeler,Andhra Pradesh,97.35,0.0,30878.46,31101.3,4
ORD043507,VEN005,HUB09,HUB13,Industrial Chemicals,2023-12-09,15117.440623954002,321.1962974573204,248.998044685243,206.12019165187073,1.5,1.29,1786.8,3296.985220671478,15117.440623954002,10-wheeler,Uttar Pradesh,90.85,0.0,40446.77,40159.82,0
ORD041218,VEN003,HUB15,HUB18,Steel Coils,2023-12-09,19624.811563335534,197.12564352370612,184.3308989175372,145.61805782524087,0.7,0.535,754.7,1058.2456577717683,19624.811563335534,12-wheeler,Maharashtra,94.27,0.0,19564.82,19676.72,4
ORD012195,VEN002,HUB16,HUB07,Industrial Chemicals,2023-12-09,14254.807386133454,211.68524837523094,209.45982212478935,262.0820004995002,1.0,0.824,1178.9,2324.1198274094186,14254.807386133454,10-wheeler,Madhya Pradesh,94.15,0.0,27411.92,26970.69,4
ORD001087,VEN005,HUB10,HUB08,Industrial Chemicals,2023-12-09,13815.43056286976,262.5653588418418,229.8213835934728,166.71261102509465,1.2,1.042,1515.7,2011.9922870742098,13815.43056286976,10-wheeler,West Bengal,92.76,0.0,34663.54,34571.76,2
ORD050809,VEN005,HUB07,HUB16,Bulk Textiles,2023-12-09,13720.120734812648,522.1281903176243,389.1574440635854,339.53741709230036,0.9,0.824,1178.9,13798.126446327618,13798.126446327618,10-wheeler,Punjab,92.25,0.0,26207.77,26610.75,1
ORD027333,VEN013,HUB12,HUB03,Steel Coils,2023-12-09,24954.942048806533,260.4097906600217,202.46622919553934,169.30755424369238,1.6,1.288,1816.2,1785.3206761611655,24954.942048806533,12-wheeler,Tamil Nadu,94.24,0.0,47359.13,47466.64,1
ORD053456,VEN005,HUB07,HUB11,Industrial Chemicals,2023-12-09,24727.61554635187,329.31445717952647,289.3989865169525,191.49645981059982,2.0,1.76,2503.1,3650.0477685397223,24727.61554635187,12-wheeler,Punjab,92.25,0.0,65665.13,64385.07,3
ORD018803,VEN005,HUB06,HUB09,Automotive Spare Parts,2023-12-09,23114.176911111892,363.83935881836544,243.43234939177316,291.54072220215755,0.4,0.324,470.7,5164.368091527219,23114.176911111892,12-wheeler,Haryana,91.65,0.0,12149.45,11914.63,0
ORD050648,VEN003,HUB16,HUB13,Bulk Textiles,2023-12-09,23890.599033988732,604.9617533306384,469.720194548425,360.3584651802292,1.1,0.925,1330.0,20480.090668210945,23890.599033988732,12-wheeler,Madhya Pradesh,94.15,0.0,35194.29,34728.0,2
ORD025359,VEN009,HUB07,HUB17,Electronics Components,2023-12-09,21621.2670219053,477.85804806507934,390.21238846039535,309.68041700092374,1.7,1.454,2075.4,11548.981796362577,21621.2670219053,12-wheeler,Punjab,92.25,0.0,51471.03,53242.55,1
ORD052179,VEN005,HUB17,HUB06,Steel Coils,2023-12-09,6034.691212097882,137.270172817244,130.85767087290935,101.35023513812239,1.4,1.218,1743.9,364.10791752983033,6034.691212097882,6-wheeler,Andhra Pradesh,97.35,0.0,29934.75,30525.35,0
ORD044091,VEN023,HUB06,HUB15,Bulk Textiles,2023-12-09,23276.73854786951,617.4952666227721,504.3150779565421,380.8547940643071,0.9,0.725,1030.5,23720.56384337046,23720.56384337046,12-wheeler,Haryana,91.65,0.0,26146.72,26319.64,2
ORD032256,VEN008,HUB17,HUB05,Automotive Spare Parts,2023-12-09,10219.040312686422,307.7956631666044,272.3896653911099,280.5924733886078,1.5,1.258,1783.2,4704.994667297601,10219.040312686422,10-wheeler,Andhra Pradesh,97.35,0.0,40792.47,42253.09,2
ORD032087,VEN015,HUB02,HUB04,Automotive Spare Parts,2023-12-09,22862.055941602564,335.6978000346796,277.0213099450027,335.8664205729368,0.8,0.769,994.1,6246.809402082724,22862.055941602564,12-wheeler,Maharashtra,94.27,0.0,27072.5,25825.86,3
ORD035466,VEN021,HUB08,HUB18,Electronics Components,2023-12-09,5835.429351608334,343.3324134949677,248.64167966330587,216.11444777990496,0.7,0.605,886.9,3689.7975194440746,5835.429351608334,6-wheeler,Rajasthan,95.05,0.0,15420.45,15193.18,2
ORD007576,VEN001,HUB12,HUB16,Automotive Spare Parts,2023-12-09,12502.761542836583,226.43154998508675,271.75039019511263,254.3109397078616,1.5,1.193,1668.7,3129.6959947259415,12502.761542836583,10-wheeler,Tamil Nadu,94.24,0.0,39185.16,38616.96,1
ORD049533,VEN003,HUB02,HUB16,Industrial Chemicals,2023-12-09,13703.203625127628,242.83630424808504,215.56475303731224,209.89557943077148,0.5,0.426,609.7,2197.478594436206,13703.203625127628,10-wheeler,Maharashtra,94.27,0.0,13859.63,14031.26,2
ORD031512,VEN018,HUB12,HUB17,Industrial Chemicals,2023-12-09,14728.763154779886,262.28124333484686,187.63922507630946,250.97026151920298,1.0,0.9,1242.9,2470.2626010191007,14728.763154779886,10-wheeler,Tamil Nadu,94.24,0.0,28941.26,28804.23,1
ORD027422,VEN005,HUB12,HUB05,Bulk Textiles,2023-12-09,5625165.0,412.77661695822974,327.42471679057314,241.20527936545855,2.0,1.807,2546.3,6519.936300210384,6519.936300210384,6-wheeler,Tamil Nadu,94.24,0.0,43848.25,43434.73,3
