order_id,vendor_id,origin_hub_id,dest_hub_id,product_category,order_date,weight_kg,length_cm,width_cm,height_cm,quoted_days,ideal_days,distance_km,dimensional_weight_kg,billable_weight_kg,truck_type,state,expected_fuel_price,expected_weather_score,base_freight_cost,model_a_predicted_cost,oof_fold_id
ORD052383,VEN010,HUB05,HUB03,Electronics Components,2023-12-23,8397.408800242014,349.6588172853718,230.38301019299638,292.8791026841106,1.3,1.184,1008.4,4718.601633232184,8397.408800242014,6-wheeler,Delhi,89.89,0.0,17212.02,17003.05,3
ORD028259,VEN003,HUB09,HUB11,Automotive Spare Parts,2023-12-23,16576.2737984087,319.7034663313197,251.41182334168235,302.0473643416065,3.1,2.443,2129.4,4855.546179429473,16576.2737984087,12-wheeler,Uttar Pradesh,92.33,0.0,54383.54,55740.46,0
ORD038399,VEN001,HUB10,HUB04,Steel Coils,2023-12-23,10578.060975448636,185.67939460245174,185.1212974083857,144.1544714083818,3.4,2.835,2466.5,991.0103960524829,10578.060975448636,10-wheeler,West Bengal,94.82,0.0,56820.72,58099.34,2
ORD032421,VEN002,HUB08,HUB11,Automotive Spare Parts,2023-12-23,8416.922993639848,247.79778660432422,179.77604680296113,216.6221400964924,2.7,2.449,2221.0,1930.0212326862481,8416.922993639848,6-wheeler,Rajasthan,96.61,0.0,40014.37,40062.71,2
ORD023579,VEN005,HUB03,HUB01,Steel Coils,2023-12-23,5233.122010145794,143.55414783395113,111.2803089265073,102.71303339503092,0.7,0.714,606.5,328.1630043741811,5233.122010145794,6-wheeler,Gujarat,90.66,0.0,10301.99,10385.78,0
ORD007429,VEN001,HUB04,HUB02,Automotive Spare Parts,2023-12-23,17753.98086237033,366.7262729718945,363.024524420404,331.15320723373185,1.0,0.88,820.4,8817.327076616646,17753.98086237033,12-wheeler,Gujarat,90.66,0.0,20851.36,20776.43,0
ORD024505,VEN005,HUB15,HUB17,Automotive Spare Parts,2023-12-23,24206.907637539844,363.81101818301556,323.77537412950505,257.362506124751,1.1,0.974,751.3,6063.102834475255,24206.907637539844,12-wheeler,Maharashtra,97.91,0.0,20731.15,20976.52,1
ORD005331,VEN019,HUB17,HUB11,Electronics Components,2023-12-23,9616.131654363384,311.6337274474542,243.83158816134983,315.0961064752726,1.3,1.051,814.1,4788.587793499251,9616.131654363384,10-wheeler,Andhra Pradesh,98.83,0.0,20447.56,20258.3,2
ORD043759,VEN005,HUB01,HUB10,Industrial Chemicals,2023-12-23,10615.91578324698,210.69925946935035,240.87049954240575,209.4296312188929,2.8,2.494,2218.1,2125.7625229171967,10615.91578324698,10-wheeler,Maharashtra,97.91,0.0,53609.4,53989.81,4
ORD007401,VEN005,HUB02,HUB04,Bulk Textiles,2023-12-23,14265.091739580295,484.72736523127736,406.688037360478,375.0298172050258,1.0,0.88,820.4,14786.13715150893,14786.13715150893,10-wheeler,Maharashtra,97.91,0.0,19810.55,19819.7,1
ORD028962,VEN010,HUB15,HUB08,Industrial Chemicals,2023-12-23,12626.299758609503,210.4445067379143,179.7034868239838,278.59172493625215,1.3,1.219,1001.9,2107.134732160687,12626.299758609503,10-wheeler,Maharashtra,97.91,0.0,25432.31,24594.68,0
ORD018493,VEN017,HUB11,HUB15,Electronics Components,2023-12-23,8033.120795078148,327.54836350845585,314.8981664837642,241.39313129941078,1.6,1.381,1247.6,4979.668929548867,8033.120795078148,6-wheeler,Tamil Nadu,94.1,0.0,22017.91,21703.64,1
ORD039885,VEN012,HUB16,HUB05,Automotive Spare Parts,2023-12-23,17877.08406329065,374.1452823481876,339.07729861491606,336.5055040260757,1.6,1.269,923.8,8538.098403315462,17877.08406329065,12-wheeler,Madhya Pradesh,95.68,0.0,25026.2,25204.53,0
ORD059806,VEN005,HUB10,HUB12,Steel Coils,2023-12-23,7808.103175858392,174.35369501041657,156.95855424722893,133.80569105935203,2.9,2.53,2285.4,732.3534409222112,7808.103175858392,6-wheeler,West Bengal,94.82,0.0,41476.55,40294.88,1
ORD040632,VEN015,HUB15,HUB02,Steel Coils,2023-12-23,21555.821041309402,168.41694505068548,164.30095936227687,235.46564854805177,1.1,0.904,860.9,1303.1170836085992,21555.821041309402,12-wheeler,Maharashtra,97.91,0.0,24646.73,23704.99,0
ORD012597,VEN002,HUB08,HUB10,Automotive Spare Parts,2023-12-23,23542.624708138188,366.0945536609345,340.99184974885316,399.78676048752743,2.5,2.086,1783.2,9981.49676091059,23542.624708138188,12-wheeler,Rajasthan,96.61,0.0,48669.18,48466.01,1
ORD010143,VEN005,HUB14,HUB10,Automotive Spare Parts,2023-12-23,5528.302551189821,227.36976050968585,184.18678885005397,226.09848198041826,2.1,1.898,1684.0,1893.733330001739,5528.302551189821,6-wheeler,Telangana,97.67,0.0,31288.28,30606.52,4
ORD030582,VEN012,HUB07,HUB10,Electronics Components,2023-12-23,18132.678171300406,414.4546891351816,302.83497863437873,275.7908177877042,3.1,2.606,2188.7,6922.977056991361,18132.678171300406,12-wheeler,Punjab,93.79,0.0,59217.5,58178.4,4
ORD035260,VEN003,HUB15,HUB10,Steel Coils,2023-12-23,16739.088946361113,168.4913683800339,173.6165067860564,161.21333481987313,2.2,1.851,1355.0,943.1909579128154,16739.088946361113,12-wheeler,Maharashtra,97.91,3.0,37855.16,37549.0,4
ORD048125,VEN005,HUB05,HUB17,Steel Coils,2023-12-23,17481.039488157527,159.89411233687977,161.88798791382337,180.7870767989995,3.1,2.722,1946.3,935.9323870510256,17481.039488157527,12-wheeler,Delhi,89.89,0.0,51421.48,50219.46,3
ORD024091,VEN005,HUB12,HUB16,Steel Coils,2023-12-23,11858.46611973357,184.98190604846113,159.24877411640486,134.89842138506665,2.6,2.354,1772.1,794.7713643942615,11858.46611973357,10-wheeler,Tamil Nadu,94.1,0.0,41782.57,42122.56,2
ORD016311,VEN001,HUB11,HUB04,Industrial Chemicals,2023-12-23,21401.75479590987,283.04669780273343,220.43870942931164,309.6148095146218,2.7,2.352,1925.6,3863.6490742540345,21401.75479590987,12-wheeler,Tamil Nadu,94.1,0.0,52854.45,51349.36,4
ORD028443,VEN005,HUB18,HUB14,Electronics Components,2023-12-23,20149.699779637598,372.750994835969,315.93185790443636,353.19568662102284,1.2,1.069,984.9,8318.741316493277,20149.699779637598,12-wheeler,Gujarat,90.66,0.0,25558.59,25089.1,1
ORD031827,VEN017,HUB08,HUB10,Bulk Textiles,2023-12-23,12186.959758790123,371.0174426636584,330.8948428164266,374.0171081066959,2.4,2.086,1783.2,9183.448391033127,12186.959758790123,10-wheeler,Rajasthan,96.61,0.0,42630.61,43141.44,1
ORD038481,VEN003,HUB18,HUB15,Electronics Components,2023-12-23,8096.8307329910585,297.2038098953417,231.0301939245631,264.39043833003427,1.2,0.95,906.7,3630.7709801155565,8096.8307329910585,6-wheeler,Gujarat,90.66,0.0,15565.5,15337.98,3
ORD002666,VEN004,HUB06,HUB02,Industrial Chemicals,2023-12-23,20315.171562178402,346.3859565948656,282.30483025041536,226.98287765314626,2.1,1.844,1540.6,4439.168995335032,20315.171562178402,12-wheeler,Haryana,93.19,0.0,42792.01,40785.43,0
ORD042146,VEN019,HUB10,HUB09,Automotive Spare Parts,2023-12-23,22370.911732394317,435.9468668941288,317.2013904859745,299.31736785708244,2.2,1.737,1270.9,8278.097863790043,22370.911732394317,12-wheeler,West Bengal,94.82,0.0,34660.66,34493.64,1
ORD047481,VEN021,HUB10,HUB06,Electronics Components,2023-12-23,13710.833338913093,328.73881139766905,333.34349595099485,276.84620519372373,2.8,2.364,1740.5,6067.524475843881,13710.833338913093,10-wheeler,West Bengal,94.82,0.0,42253.73,41842.32,1
ORD011306,VEN005,HUB07,HUB18,Electronics Components,2023-12-24,17751.575101555412,363.7164433423473,398.3651024413581,417.41231245934307,1.9,1.654,1560.5,12095.935797130769,17751.575101555412,12-wheeler,Punjab,93.82,0.0,39662.74,41266.46,4
ORD019590,VEN024,HUB17,HUB04,Industrial Chemicals,2023-12-24,21413.190894162763,296.2850985840058,210.8460034046163,279.3490785029973,2.3,2.149,2019.1,3490.216936629051,21413.190894162763,12-wheeler,Andhra Pradesh,98.86,0.0,54322.04,55868.61,4
ORD026220,VEN020,HUB03,HUB18,Bulk Textiles,2023-12-24,13813.519364535576,453.4725524737824,344.9569349807077,503.1335200922279,0.3,0.294,266.1,15740.884550600413,15740.884550600413,10-wheeler,Gujarat,90.7,0.0,6081.6,5969.72,0
ORD032179,VEN010,HUB10,HUB09,Industrial Chemicals,2023-12-24,9059.450900905402,233.6213716319451,202.92624328490868,167.67124837387476,1.8,1.737,1270.9,1589.7885998339889,9059.450900905402,10-wheeler,West Bengal,94.76,0.0,30600.59,30619.75,4
ORD052459,VEN001,HUB01,HUB10,Steel Coils,2023-12-24,23550.92734586291,227.84900507705137,199.2965653015489,175.07735685156163,3.1,2.494,2218.1,1590.0358917364583,23550.92734586291,12-wheeler,Maharashtra,97.94,0.0,60583.61,61442.18,4
ORD014860,VEN005,HUB03,HUB05,Bulk Textiles,2023-12-24,21527.362590231616,650.3490013226965,541.8593256336197,386.19277185277,1.2,1.184,1008.4,27218.686693465173,27218.686693465173,12-wheeler,Gujarat,90.7,0.0,26378.12,25857.45,4
ORD039249,VEN005,HUB09,HUB08,Electronics Components,2023-12-24,7876.436228929669,342.90527270246935,250.29185163437967,278.0824685951122,0.8,0.646,613.1,4773.363194032441,7876.436228929669,6-wheeler,Uttar Pradesh,92.26,0.0,10569.73,10579.26,1
ORD059409,VEN005,HUB15,HUB12,Steel Coils,2023-12-24,16609.864304216095,211.1442988029427,159.27008883761204,192.95346756643696,2.3,2.027,1497.1,1297.7653218230485,16609.864304216095,12-wheeler,Maharashtra,97.94,0.0,41809.7,41531.83,4
ORD012443,VEN010,HUB12,HUB18,Industrial Chemicals,2023-12-24,13017.936374772136,202.97866014803986,223.70953803932412,220.77624304542047,2.3,2.291,1610.3,2005.0131104785953,13017.936374772136,10-wheeler,Tamil Nadu,94.13,0.0,38821.65,38317.12,0
ORD059595,VEN005,HUB16,HUB04,Industrial Chemicals,2023-12-24,14950.18635309403,223.8197978188837,243.5447052990024,273.43564163519164,1.2,1.17,914.3,2981.0022939595833,14950.18635309403,10-wheeler,Madhya Pradesh,95.65,0.0,22753.9,21770.49,3
ORD019417,VEN009,HUB02,HUB09,Industrial Chemicals,2023-12-24,17850.54922068004,245.8885634226046,250.1990141123452,302.23803354001075,2.1,1.692,1513.8,3718.80181535837,17850.54922068004,12-wheeler,Maharashtra,97.94,0.0,41827.57,41857.84,3
ORD004807,VEN003,HUB15,HUB17,Industrial Chemicals,2023-12-24,12647.556907427486,251.1051972446583,231.44511934952328,219.80207506467005,1.2,0.974,751.3,2554.8506196482103,12647.556907427486,10-wheeler,Maharashtra,97.94,0.0,18428.34,18574.19,2
ORD044951,VEN015,HUB13,HUB04,Industrial Chemicals,2023-12-24,21553.318583345383,273.4899288368826,259.7219057764101,268.9275476538248,2.0,1.929,1760.3,3820.4560361782515,21553.318583345383,12-wheeler,Karnataka,95.41,0.0,47955.26,47365.24,4
ORD040922,VEN005,HUB02,HUB04,Steel Coils,2023-12-24,21860.432608816176,203.17963135669044,203.5855988391216,177.59277212692874,0.9,0.88,820.4,1469.2053592630953,21860.432608816176,12-wheeler,Maharashtra,97.94,0.0,23027.82,22469.16,2
ORD026501,VEN001,HUB02,HUB06,Industrial Chemicals,2023-12-24,15353.341752423461,213.6408589614737,235.81296693112256,224.66623367894613,2.3,1.844,1540.6,2263.704834714205,15353.341752423461,10-wheeler,Maharashtra,97.94,0.0,38042.06,37942.05,2
ORD006168,VEN015,HUB17,HUB12,Automotive Spare Parts,2023-12-24,20427.436260125367,350.3247981756504,381.35586149581405,331.5065600649433,1.6,1.521,1325.4,8857.750211386583,20427.436260125367,12-wheeler,Andhra Pradesh,98.86,0.0,37104.61,36641.12,2
ORD044600,VEN005,HUB14,HUB12,Electronics Components,2023-12-24,5879.232406631531,227.40124677888494,248.34301539254562,242.9157233447499,1.6,1.397,990.3,2743.6607708648958,5879.232406631531,6-wheeler,Telangana,97.66,0.0,18179.17,18339.37,4
ORD006669,VEN001,HUB01,HUB16,Electronics Components,2023-12-24,24739.207659060296,501.8371964523378,355.1072824397395,389.4633281423157,1.1,0.924,717.7,13880.943724994806,24739.207659060296,12-wheeler,Maharashtra,97.94,0.0,20417.8,19969.18,0
ORD059873,VEN002,HUB14,HUB12,Bulk Textiles,2023-12-24,9848.696980325192,374.87904453632655,412.9927970792682,370.0454981056581,1.6,1.397,990.3,11458.262367223868,11458.262367223868,10-wheeler,Telangana,97.66,0.0,24667.12,24568.61,4
ORD036565,VEN023,HUB01,HUB09,Bulk Textiles,2023-12-24,7801.32507608998,453.8012983613312,376.5590828545161,275.91420016840596,1.9,1.593,1394.7,9429.809292607431,9429.809292607431,6-wheeler,Maharashtra,97.94,0.0,26275.37,25666.52,1
ORD032164,VEN005,HUB10,HUB04,Automotive Spare Parts,2023-12-24,23497.70712786983,320.2558186532667,269.5971828271018,356.07515692786546,3.1,2.835,2466.5,6148.7105451249045,23497.70712786983,12-wheeler,West Bengal,94.76,0.0,65214.6,65317.19,3
ORD017827,VEN003,HUB02,HUB18,Bulk Textiles,2023-12-24,23157.082440543534,533.1088139229455,528.8036152562432,462.1065665865169,0.6,0.488,427.9,26054.480249444096,26054.480249444096,12-wheeler,Maharashtra,97.94,0.0,12023.01,11641.17,4
ORD005648,VEN008,HUB13,HUB09,Electronics Components,2023-12-24,5406.812335081412,240.16158396092763,227.50066053490042,205.3828392582135,3.3,2.697,2124.9,2244.2971099421293,5406.812335081412,6-wheeler,Karnataka,95.41,0.0,37960.26,37916.48,0
ORD049119,VEN015,HUB02,HUB12,Electronics Components,2023-12-24,15758.799363774771,405.24675277461586,307.57559895905564,375.59454113787666,2.0,1.758,1302.7,9363.122151944188,15758.799363774771,10-wheeler,Maharashtra,97.94,0.0,31602.41,32324.05,1
ORD057461,VEN003,HUB08,HUB18,Bulk Textiles,2023-12-24,22024.309788286824,498.02105177913364,421.41496423643974,373.6275016156674,1.1,0.917,864.0,15682.904064892116,22024.309788286824,12-wheeler,Rajasthan,96.58,0.0,23160.05,23504.25,3
ORD050872,VEN002,HUB10,HUB11,Automotive Spare Parts,2023-12-24,15127.646890443872,369.2182955675681,299.8825880492349,260.84813569477546,2.8,2.305,1946.9,5776.332657049351,15127.646890443872,10-wheeler,West Bengal,94.76,0.0,45348.7,46129.94,4
ORD004620,VEN005,HUB11,HUB08,Automotive Spare Parts,2023-12-24,20599.095796301932,366.3651275759219,311.1120696658025,270.40107903841533,2.7,2.449,2221.0,6164.096153989633,20599.095796301932,12-wheeler,Tamil Nadu,94.13,0.0,59012.86,59050.05,0
ORD054871,VEN005,HUB07,HUB05,Steel Coils,2023-12-24,9175.572109569635,147.84180195609494,138.98999472211548,136.6279315723762,0.6,0.513,366.9,561.5006649520594,9175.572109569635,10-wheeler,Punjab,93.82,0.0,8599.91,8658.84,0
ORD015134,VEN002,HUB13,HUB12,Automotive Spare Parts,2023-12-24,24989.25139917585,397.32478183284144,299.6261205151011,307.7104423364803,0.5,0.433,313.7,7326.516887369925,24989.25139917585,12-wheeler,Karnataka,95.41,0.0,8700.31,8616.97,2
ORD026069,VEN012,HUB10,HUB07,Steel Coils,2023-12-24,23553.611697841465,193.8475335800071,194.894396423193,190.07477943747566,3.2,2.606,2188.7,1436.197356506907,23553.611697841465,12-wheeler,West Bengal,94.76,0.0,60631.28,58814.72,2
ORD016573,VEN001,HUB05,HUB11,Automotive Spare Parts,2023-12-24,19153.103218211145,383.58151074074055,249.7809246258332,273.18378125584655,3.1,2.566,2380.3,5234.821071292361,19153.103218211145,12-wheeler,Delhi,89.96,0.0,59643.72,60917.14,4
ORD008643,VEN010,HUB11,HUB10,Automotive Spare Parts,2023-12-24,16531.865769060314,262.2290709568904,271.37296941429383,279.5886947327082,2.6,2.305,1946.9,3979.2115211792834,16531.865769060314,12-wheeler,Tamil Nadu,94.13,3.0,53447.13,51935.72,2
ORD005044,VEN024,HUB01,HUB12,Automotive Spare Parts,2023-12-24,13146.686370564403,326.5318436100257,276.3020518478812,178.34704728475145,1.9,1.724,1312.4,3218.144714094385,13146.686370564403,10-wheeler,Maharashtra,97.94,0.0,32171.82,32231.03,4
ORD013986,VEN005,HUB06,HUB08,Automotive Spare Parts,2023-12-24,15987.559355815725,250.03879093786367,253.58296344774433,317.5303373977038,0.3,0.302,274.6,4026.6388885598235,15987.559355815725,10-wheeler,Haryana,93.21,0.0,6353.78,6329.05,4
ORD018392,VEN005,HUB12,HUB11,Bulk Textiles,2023-12-24,12853.95655267566,435.82177639343877,290.8652696695368,356.3689211070474,0.7,0.669,612.3,9035.051086226667,12853.95655267566,10-wheeler,Tamil Nadu,94.13,0.0,14844.29,14332.42,4
ORD035970,VEN002,HUB10,HUB16,Automotive Spare Parts,2023-12-24,13148.05154336711,318.5737612282473,266.49372654203034,293.762643699948,2.6,2.199,1904.6,4987.96682722035,13148.05154336711,10-wheeler,West Bengal,94.76,0.0,45286.53,45082.59,3
ORD002050,VEN023,HUB13,HUB03,Industrial Chemicals,2023-12-24,17273.65164177904,288.1101618304241,241.7277080351208,237.65499330716608,2.4,1.949,1647.0,3310.258808600651,17273.65164177904,12-wheeler,Karnataka,95.41,0.0,44074.65,44306.73,1
ORD059972,VEN003,HUB16,HUB14,Electronics Components,2023-12-24,7113.142659891129,276.05537567254174,210.43731361046605,246.60841739810323,1.5,1.161,851.7,2865.212581371331,7113.142659891129,6-wheeler,Madhya Pradesh,95.65,0.0,16215.73,15386.56,0
ORD018690,VEN003,HUB16,HUB03,Industrial Chemicals,2023-12-24,21698.525767293966,285.5737357789973,258.7372971068681,217.21017718958757,0.7,0.597,510.5,3209.8701596464466,21698.525767293966,12-wheeler,Madhya Pradesh,95.65,0.0,13803.44,13677.4,3
ORD028676,VEN019,HUB14,HUB01,Industrial Chemicals,2023-12-24,20728.99763331013,287.7323246350179,201.49659413766275,273.9097265591264,1.3,1.002,918.1,3176.0974141995703,20728.99763331013,12-wheeler,Telangana,97.66,0.0,25140.33,25413.35,0
ORD000262,VEN015,HUB05,HUB01,Bulk Textiles,2023-12-24,7762.457455940472,402.7993811179117,297.7571928586931,329.5382717373653,2.1,1.788,1495.1,7904.727652133763,7904.727652133763,6-wheeler,Delhi,89.96,0.0,26274.98,25368.03,2
ORD006746,VEN012,HUB13,HUB14,Automotive Spare Parts,2023-12-24,12760.196611082498,284.7186971228442,250.38599565203626,370.91321702890633,0.9,0.817,700.9,5288.449080705233,12760.196611082498,10-wheeler,Karnataka,95.41,0.0,16633.19,16703.05,1
ORD039040,VEN003,HUB01,HUB13,Steel Coils,2023-12-24,15476.038896849457,171.66517593245362,170.93279526063466,183.29889847078536,1.7,1.29,1089.8,1075.7155544021794,15476.038896849457,10-wheeler,Maharashtra,97.94,2.0,26619.17,26782.45,0
ORD002552,VEN002,HUB10,HUB17,Industrial Chemicals,2023-12-24,19115.04390464195,323.73524498764374,238.42268234992017,246.99571739079957,1.2,1.099,937.7,3812.913667424161,19115.04390464195,12-wheeler,West Bengal,94.76,0.0,25296.35,25235.09,2
ORD005325,VEN008,HUB09,HUB10,Automotive Spare Parts,2023-12-24,19903.394494495264,284.37014826984756,319.7275141705241,337.4837580462532,2.0,1.737,1270.9,6136.869494409595,19903.394494495264,12-wheeler,Uttar Pradesh,92.26,0.0,33265.78,33579.25,4
ORD047757,VEN009,HUB04,HUB06,Electronics Components,2023-12-24,21138.130030449927,420.41903989740115,344.0644260442775,244.20276732473064,1.6,1.381,1253.2,7064.846409041582,21138.130030449927,12-wheeler,Gujarat,90.7,0.0,34044.66,32266.2,4
ORD011366,VEN001,HUB16,HUB04,Industrial Chemicals,2023-12-24,20313.937972533025,285.50107560200394,241.07562730898073,236.45751964095865,1.5,1.17,914.3,3254.948935366505,20313.937972533025,12-wheeler,Madhya Pradesh,95.65,0.0,24282.59,24658.64,1
ORD022096,VEN019,HUB01,HUB17,Industrial Chemicals,2023-12-24,14257.103877886051,247.63977857098976,205.80099653255672,221.91905466156155,2.3,1.918,1472.2,2261.9993186148617,14257.103877886051,10-wheeler,Maharashtra,97.94,0.0,35519.57,36274.34,2
ORD033649,VEN002,HUB17,HUB02,Automotive Spare Parts,2023-12-24,6088.98414005618,210.4776920772262,185.34886895156654,206.53278867075645,1.9,1.784,1357.6,1611.4432584852318,6088.98414005618,6-wheeler,Andhra Pradesh,98.86,0.0,25294.15,25208.32,0
ORD026124,VEN005,HUB16,HUB06,Electronics Components,2023-12-24,12358.987259986592,302.21892242594885,228.98648805642623,319.05746732209275,1.3,1.184,942.8,4416.013763261399,12358.987259986592,10-wheeler,Madhya Pradesh,95.65,0.0,22821.87,22604.99,1
ORD044313,VEN010,HUB15,HUB14,Bulk Textiles,2023-12-24,23015.697674156818,624.4265641246383,517.828797136399,437.974350536192,0.9,0.852,606.4,28323.455827623962,28323.455827623962,12-wheeler,Maharashtra,97.94,0.0,17282.84,16922.38,4
ORD015240,VEN005,HUB10,HUB05,Electronics Components,2023-12-24,20869.03291234684,428.0935717648457,364.4886259950115,301.57508785114555,2.5,2.276,1784.1,9411.268107664313,20869.03291234684,12-wheeler,West Bengal,94.76,0.0,49408.51,48086.34,0
ORD021506,VEN003,HUB14,HUB16,Steel Coils,2023-12-24,18988.588017380265,210.83026930110364,161.07261674480998,172.8907806688744,1.5,1.161,851.7,1174.2390220354196,18988.588017380265,12-wheeler,Telangana,97.66,0.0,23848.6,23940.32,1
ORD004688,VEN010,HUB05,HUB18,Bulk Textiles,2023-12-24,23138.67110702475,434.04500112085424,473.67343013595837,417.5797284628864,2.0,1.781,1295.0,17170.509670928368,23138.67110702475,12-wheeler,Delhi,89.96,0.0,33323.68,33254.49,4
ORD009710,VEN005,HUB11,HUB16,Automotive Spare Parts,2023-12-24,16798.6681995861,291.97606434884807,282.60282125894724,231.70479572987264,1.7,1.535,1472.9,3823.743588652388,16798.6681995861,12-wheeler,Tamil Nadu,94.13,0.0,39344.26,39052.23,3
ORD022661,VEN005,HUB07,HUB15,Industrial Chemicals,2023-12-24,17323.888620401427,317.93746192535224,203.86870211030637,239.10003051743396,1.8,1.705,1575.4,3099.5731363424393,17323.888620401427,12-wheeler,Punjab,93.82,0.0,41674.7,41542.18,2
ORD034618,VEN017,HUB09,HUB03,Steel Coils,2023-12-24,20814.17761183487,170.75480677276406,202.68733273546798,193.85279181365095,1.6,1.491,1199.0,1341.842679610045,20814.17761183487,12-wheeler,Uttar Pradesh,92.26,0.0,30437.22,31214.68,2
ORD001150,VEN012,HUB15,HUB11,Industrial Chemicals,2023-12-25,22799.636474670606,322.447759357764,256.68762984677534,272.4311245957953,1.7,1.381,1247.6,4509.734994165197,22799.636474670606,12-wheeler,Maharashtra,97.92,3.0,35083.27,34476.1,1
ORD045137,VEN010,HUB14,HUB18,Industrial Chemicals,2023-12-25,9826.095987684399,226.71347881349158,187.9155611118323,200.40814152233514,1.2,1.069,984.9,1707.5972332006138,9826.095987684399,10-wheeler,Telangana,97.65,0.0,23418.12,23671.52,1
ORD044805,VEN015,HUB08,HUB02,Steel Coils,2023-12-25,10868.862078244343,189.13970338489784,174.60128053713598,128.233406018177,1.8,1.58,1260.7,846.9568826075028,10868.862078244343,10-wheeler,Rajasthan,96.56,0.0,31165.38,30631.64,4
ORD015037,VEN020,HUB02,HUB01,Bulk Textiles,2023-12-25,21393.98436817248,467.16923278009523,403.8253565485198,402.98856700592285,0.3,0.219,181.4,15205.144051070145,21393.98436817248,12-wheeler,Maharashtra,97.92,0.0,5007.55,5153.54,4
ORD005989,VEN021,HUB15,HUB08,Steel Coils,2023-12-25,16209.727255425692,172.9689026900367,163.03601353729908,225.33485029342484,1.3,1.219,1001.9,1270.895782616975,16209.727255425692,12-wheeler,Maharashtra,97.92,0.0,27356.9,27684.93,2
ORD045833,VEN003,HUB02,HUB05,Automotive Spare Parts,2023-12-25,24929.679570979715,472.4011381068507,332.9456687816055,351.2746901858692,2.2,1.823,1698.3,11049.971552235984,24929.679570979715,12-wheeler,Maharashtra,97.92,0.0,46594.14,45797.88,4
ORD053170,VEN005,HUB14,HUB03,Automotive Spare Parts,2023-12-25,14318.458283185179,312.70699072200654,247.22941131641974,256.5721148563393,1.8,1.638,1193.8,3967.1367815129206,14318.458283185179,10-wheeler,Telangana,97.65,0.0,29397.54,29071.88,4
ORD004565,VEN005,HUB07,HUB17,Steel Coils,2023-12-25,21540.00942256116,174.63204069030382,171.6472997885494,199.31612712484426,2.9,2.572,2286.7,1194.904895583261,21540.00942256116,12-wheeler,Punjab,93.68,0.0,62098.61,60982.31,3
ORD049881,VEN002,HUB11,HUB14,Steel Coils,2023-12-25,5948.39712182103,129.34733758435414,125.84756574475655,106.74425026936258,0.9,0.862,671.9,347.5175967536087,5948.39712182103,6-wheeler,Tamil Nadu,94.15,0.0,11473.62,11917.47,2
ORD051181,VEN016,HUB16,HUB12,Electronics Components,2023-12-25,5796.035520966747,293.86950697135927,251.32923819649167,172.18688769616554,2.8,2.354,1772.1,2543.4758067475104,5796.035520966747,6-wheeler,Madhya Pradesh,95.74,0.0,32343.72,32004.07,1
ORD021367,VEN025,HUB05,HUB16,Industrial Chemicals,2023-12-25,14435.36843260501,283.31977086049926,183.69055940589197,215.21063247821073,1.3,1.269,923.8,2240.0485858611714,14435.36843260501,10-wheeler,Delhi,89.99,0.0,20698.46,21170.22,0
ORD036845,VEN010,HUB04,HUB16,Bulk Textiles,2023-12-25,8056.332841904712,370.7083700418733,354.49093758173814,258.7706973525136,1.2,1.17,914.3,6801.154188425815,8056.332841904712,6-wheeler,Gujarat,90.68,0.0,15786.95,15675.11,4
ORD042279,VEN005,HUB12,HUB10,Industrial Chemicals,2023-12-25,20443.33821856741,231.3079317889982,264.9688507394918,239.87362050004396,3.0,2.53,2285.4,2940.341904281482,20443.33821856741,12-wheeler,Tamil Nadu,94.15,0.0,60265.16,60619.95,0
ORD002215,VEN002,HUB09,HUB17,Steel Coils,2023-12-25,19883.167504624762,248.16102702965938,185.0753355638083,194.87021460759777,1.6,1.478,1394.5,1790.0187594048132,19883.167504624762,12-wheeler,Uttar Pradesh,92.36,0.0,37985.65,36336.14,2
ORD046267,VEN005,HUB15,HUB02,Electronics Components,2023-12-25,13427.533696204626,333.23224992231746,340.05453657888944,394.7603336084233,1.0,0.904,860.9,8946.62226538846,13427.533696204626,10-wheeler,Maharashtra,97.92,0.0,21334.42,20893.83,4
ORD009239,VEN003,HUB01,HUB13,Steel Coils,2023-12-25,22412.751859222713,208.5142555108195,158.70732183355503,180.09421097714264,1.6,1.29,1089.8,1191.9621458811941,22412.751859222713,12-wheeler,Maharashtra,97.92,0.0,30105.78,30144.86,4
ORD025878,VEN024,HUB10,HUB06,Bulk Textiles,2023-12-25,24461.43134264456,604.1360231011173,551.2763550890769,478.4202976897331,2.4,2.364,1740.5,31867.184183101308,31867.184183101308,12-wheeler,West Bengal,94.86,0.0,45075.67,46596.7,4
ORD025799,VEN002,HUB07,HUB18,Automotive Spare Parts,2023-12-25,11051.932293225575,272.0975599266493,257.7415875255302,332.2241504781794,1.9,1.654,1560.5,4659.832881634799,11051.932293225575,10-wheeler,Punjab,93.68,0.0,36490.18,36606.64,2
ORD013534,VEN001,HUB10,HUB12,Electronics Components,2023-12-25,14044.92124316564,395.4584634251486,275.6537574238599,365.1335311918735,2.8,2.53,2285.4,7960.612865085002,14044.92124316564,10-wheeler,West Bengal,94.86,0.0,55730.84,54050.32,1
ORD054908,VEN004,HUB14,HUB10,Electronics Components,2023-12-25,11762.657603291671,314.2616324578931,288.763496226931,340.33282658036666,2.3,1.898,1684.0,6176.856186749413,11762.657603291671,10-wheeler,Telangana,97.65,0.0,41110.85,41079.16,4
