price_date,state,diesel_price_per_litre,source
2023-06-20,Madhya Pradesh,94.07,PPAC-benchmark
2023-06-20,Maharashtra,96.31,PPAC-benchmark
2023-06-20,Punjab,92.03,PPAC-benchmark
2023-06-20,Rajasthan,94.94,PPAC-benchmark
2023-06-20,Tamil Nadu,92.47,PPAC-benchmark
2023-06-20,Telangana,96.04,PPAC-benchmark
2023-06-20,Uttar Pradesh,90.68,PPAC-benchmark
2023-06-20,West Bengal,93.29,PPAC-benchmark
2023-06-21,Andhra Pradesh,97.2,PPAC-benchmark
2023-06-21,Delhi,88.25,PPAC-benchmark
2023-06-21,Gujarat,88.99,PPAC-benchmark
2023-06-21,Haryana,91.59,PPAC-benchmark
2023-06-21,Karnataka,93.77,PPAC-benchmark
2023-06-21,Madhya Pradesh,93.92,PPAC-benchmark
2023-06-21,Maharashtra,96.24,PPAC-benchmark
2023-06-21,Punjab,92.09,PPAC-benchmark
2023-06-21,Rajasthan,94.85,PPAC-benchmark
2023-06-21,Tamil Nadu,92.42,PPAC-benchmark
2023-06-21,Telangana,95.97,PPAC-benchmark
2023-06-21,Uttar Pradesh,90.79,PPAC-benchmark
2023-06-21,West Bengal,93.1,PPAC-benchmark
2023-06-22,Andhra Pradesh,97.31,PPAC-benchmark
2023-06-22,Delhi,88.31,PPAC-benchmark
2023-06-22,Gujarat,88.98,PPAC-benchmark
2023-06-22,Haryana,91.48,PPAC-benchmark
2023-06-22,Karnataka,93.66,PPAC-benchmark
2023-06-22,Madhya Pradesh,93.94,PPAC-benchmark
2023-06-22,Maharashtra,96.25,PPAC-benchmark
2023-06-22,Punjab,92.1,PPAC-benchmark
2023-06-22,Rajasthan,94.85,PPAC-benchmark
2023-06-22,Tamil Nadu,92.48,PPAC-benchmark
2023-06-22,Telangana,96.05,PPAC-benchmark
2023-06-22,Uttar Pradesh,90.64,PPAC-benchmark
2023-06-22,West Bengal,93.17,PPAC-benchmark
2023-06-23,Andhra Pradesh,97.12,PPAC-benchmark
2023-06-23,Delhi,88.26,PPAC-benchmark
2023-06-23,Gujarat,89.03,PPAC-benchmark
2023-06-23,Haryana,91.49,PPAC-benchmark
2023-06-23,Karnataka,93.64,PPAC-benchmark
2023-06-23,Madhya Pradesh,93.93,PPAC-benchmark
2023-06-23,Maharashtra,96.29,PPAC-benchmark
2023-06-23,Punjab,92.01,PPAC-benchmark
2023-06-23,Rajasthan,94.85,PPAC-benchmark
2023-06-23,Tamil Nadu,92.49,PPAC-benchmark
2023-06-23,Telangana,95.98,PPAC-benchmark
2023-06-23,Uttar Pradesh,90.66,PPAC-benchmark
2023-06-23,West Bengal,93.17,PPAC-benchmark
2023-06-24,Andhra Pradesh,97.15,PPAC-benchmark
2023-06-24,Gujarat,89.02,PPAC-benchmark
2023-06-24,Karnataka,93.67,PPAC-benchmark
2023-06-24,Madhya Pradesh,93.92,PPAC-benchmark
2023-06-24,Maharashtra,96.27,PPAC-benchmark
2023-06-24,Punjab,92.03,PPAC-benchmark
2023-06-24,Tamil Nadu,92.52,PPAC-benchmark
2023-06-24,Telangana,95.96,PPAC-benchmark
2023-06-24,Uttar Pradesh,90.64,PPAC-benchmark
2023-06-24,West Bengal,93.22,PPAC-benchmark
2023-06-25,Andhra Pradesh,97.16,PPAC-benchmark
2023-06-25,Delhi,88.17,PPAC-benchmark
2023-06-25,Gujarat,89.01,PPAC-benchmark
2023-06-25,Haryana,91.42,PPAC-benchmark
2023-06-25,Karnataka,93.66,PPAC-benchmark
2023-06-25,Madhya Pradesh,93.9,PPAC-benchmark
2023-06-25,Maharashtra,96.26,PPAC-benchmark
2023-06-25,Punjab,92.16,PPAC-benchmark
2023-06-25,Tamil Nadu,92.42,PPAC-benchmark
2023-06-25,Telangana,96.01,PPAC-benchmark
2023-06-25,Uttar Pradesh,90.62,PPAC-benchmark
2023-06-25,West Bengal,93.1,PPAC-benchmark
2023-06-26,Andhra Pradesh,97.15,PPAC-benchmark
2023-06-26,Delhi,88.22,PPAC-benchmark
2023-06-26,Gujarat,88.91,PPAC-benchmark
2023-06-26,Haryana,91.45,PPAC-benchmark
2023-06-26,Karnataka,93.69,PPAC-benchmark
2023-06-26,Madhya Pradesh,94.02,PPAC-benchmark
2023-06-26,Maharashtra,96.26,PPAC-benchmark
2023-06-26,Punjab,92.07,PPAC-benchmark
2023-06-26,Rajasthan,94.9,PPAC-benchmark
2023-06-26,Tamil Nadu,92.49,PPAC-benchmark
2023-06-26,Telangana,95.88,PPAC-benchmark
2023-06-26,Uttar Pradesh,90.68,PPAC-benchmark
2023-06-26,West Bengal,93.08,PPAC-benchmark
2023-06-27,Andhra Pradesh,97.3,PPAC-benchmark
2023-06-27,Delhi,88.22,PPAC-benchmark
2023-06-27,Gujarat,88.93,PPAC-benchmark
2023-06-27,Haryana,91.45,PPAC-benchmark
2023-06-27,Karnataka,93.61,PPAC-benchmark
2023-06-27,Madhya Pradesh,93.91,PPAC-benchmark
2023-06-27,Punjab,92.09,PPAC-benchmark
2023-06-27,Rajasthan,94.75,PPAC-benchmark
2023-06-27,Tamil Nadu,92.46,PPAC-benchmark
2023-06-27,Telangana,95.95,PPAC-benchmark
2023-06-27,Uttar Pradesh,90.6,PPAC-benchmark
2023-06-27,West Bengal,93.12,PPAC-benchmark
2023-06-28,Andhra Pradesh,97.01,PPAC-benchmark
2023-06-28,Delhi,88.21,PPAC-benchmark
2023-06-28,Gujarat,88.87,PPAC-benchmark
2023-06-28,Haryana,91.4,PPAC-benchmark
2023-06-28,Karnataka,93.65,PPAC-benchmark
2023-06-28,Madhya Pradesh,93.89,PPAC-benchmark
2023-06-28,Maharashtra,96.14,PPAC-benchmark
2023-06-28,Punjab,91.91,PPAC-benchmark
2023-06-28,Rajasthan,94.79,PPAC-benchmark
2023-06-28,Tamil Nadu,92.32,PPAC-benchmark
2023-06-28,Telangana,95.91,PPAC-benchmark
2023-06-28,Uttar Pradesh,90.52,PPAC-benchmark
2023-06-28,West Bengal,92.94,PPAC-benchmark
2023-06-29,Andhra Pradesh,97.04,PPAC-benchmark
2023-06-29,Delhi,88.17,PPAC-benchmark
2023-06-29,Gujarat,88.9,PPAC-benchmark
2023-06-29,Haryana,91.35,PPAC-benchmark
2023-06-29,Karnataka,93.55,PPAC-benchmark
2023-06-29,Madhya Pradesh,93.87,PPAC-benchmark
2023-06-29,Maharashtra,96.21,PPAC-benchmark
2023-06-29,Punjab,91.95,PPAC-benchmark
2023-06-29,Rajasthan,94.77,PPAC-benchmark
2023-06-29,Tamil Nadu,92.39,PPAC-benchmark
2023-06-29,Telangana,95.85,PPAC-benchmark
2023-06-29,Uttar Pradesh,90.66,PPAC-benchmark
2023-06-30,Andhra Pradesh,97.04,PPAC-benchmark
2023-06-30,Delhi,88.17,PPAC-benchmark
2023-06-30,Gujarat,88.85,PPAC-benchmark
2023-06-30,Haryana,91.33,PPAC-benchmark
2023-06-30,Karnataka,93.56,PPAC-benchmark
2023-06-30,Madhya Pradesh,93.82,PPAC-benchmark
2023-06-30,Maharashtra,96.14,PPAC-benchmark
2023-06-30,Punjab,91.86,PPAC-benchmark
2023-06-30,Rajasthan,94.71,PPAC-benchmark
2023-06-30,Tamil Nadu,92.22,PPAC-benchmark
2023-06-30,Telangana,95.83,PPAC-benchmark
2023-06-30,Uttar Pradesh,90.49,PPAC-benchmark
2023-06-30,West Bengal,92.98,PPAC-benchmark
2023-07-01,Delhi,88.1,PPAC-benchmark
2023-07-01,Gujarat,88.89,PPAC-benchmark
2023-07-01,Karnataka,93.6,PPAC-benchmark
2023-07-01,Madhya Pradesh,93.89,PPAC-benchmark
2023-07-01,Maharashtra,96.27,PPAC-benchmark
2023-07-01,Punjab,92.03,PPAC-benchmark
2023-07-01,Rajasthan,94.78,PPAC-benchmark
2023-07-01,Tamil Nadu,92.35,PPAC-benchmark
2023-07-01,Telangana,95.89,PPAC-benchmark
2023-07-01,Uttar Pradesh,90.59,PPAC-benchmark
2023-07-01,West Bengal,93.18,PPAC-benchmark
2023-07-02,Andhra Pradesh,97.16,PPAC-benchmark
2023-07-02,Delhi,88.14,PPAC-benchmark
2023-07-02,Gujarat,88.88,PPAC-benchmark
2023-07-02,Haryana,91.32,PPAC-benchmark
2023-07-02,Karnataka,93.58,PPAC-benchmark
2023-07-02,Madhya Pradesh,93.95,PPAC-benchmark
2023-07-02,Maharashtra,96.21,PPAC-benchmark
2023-07-02,Punjab,91.96,PPAC-benchmark
2023-07-02,Rajasthan,94.89,PPAC-benchmark
2023-07-02,Tamil Nadu,92.35,PPAC-benchmark
2023-07-02,Telangana,95.89,PPAC-benchmark
2023-07-02,Uttar Pradesh,90.48,PPAC-benchmark
2023-07-02,West Bengal,93.13,PPAC-benchmark
2023-07-03,Andhra Pradesh,96.97,PPAC-benchmark
2023-07-03,Delhi,88.21,PPAC-benchmark
2023-07-03,Gujarat,88.93,PPAC-benchmark
2023-07-03,Haryana,91.36,PPAC-benchmark
2023-07-03,Karnataka,93.56,PPAC-benchmark
2023-07-03,Madhya Pradesh,93.9,PPAC-benchmark
2023-07-03,Maharashtra,96.15,PPAC-benchmark
2023-07-03,Punjab,91.97,PPAC-benchmark
2023-07-03,Rajasthan,94.84,PPAC-benchmark
2023-07-03,Tamil Nadu,92.38,PPAC-benchmark
2023-07-03,Telangana,95.95,PPAC-benchmark
2023-07-03,Uttar Pradesh,90.59,PPAC-benchmark
2023-07-03,West Bengal,93.09,PPAC-benchmark
2023-07-04,Andhra Pradesh,97.09,PPAC-benchmark
2023-07-04,Delhi,88.15,PPAC-benchmark
2023-07-04,Gujarat,88.9,PPAC-benchmark
2023-07-04,Haryana,91.46,PPAC-benchmark
2023-07-04,Karnataka,93.54,PPAC-benchmark
2023-07-04,Madhya Pradesh,93.92,PPAC-benchmark
2023-07-04,Maharashtra,96.21,PPAC-benchmark
2023-07-04,Punjab,91.96,PPAC-benchmark
2023-07-04,Rajasthan,94.79,PPAC-benchmark
2023-07-04,Tamil Nadu,92.41,PPAC-benchmark
2023-07-04,Telangana,95.84,PPAC-benchmark
2023-07-04,Uttar Pradesh,90.55,PPAC-benchmark
2023-07-04,West Bengal,93.11,PPAC-benchmark
2023-07-05,Andhra Pradesh,97.07,PPAC-benchmark
2023-07-05,Delhi,88.19,PPAC-benchmark
2023-07-05,Gujarat,88.89,PPAC-benchmark
2023-07-05,Haryana,91.39,PPAC-benchmark
2023-07-05,Karnataka,93.69,PPAC-benchmark
2023-07-05,Madhya Pradesh,93.9,PPAC-benchmark
2023-07-05,Maharashtra,96.17,PPAC-benchmark
2023-07-05,Punjab,92.02,PPAC-benchmark
2023-07-05,Rajasthan,94.91,PPAC-benchmark
2023-07-05,Tamil Nadu,92.37,PPAC-benchmark
2023-07-05,Telangana,95.79,PPAC-benchmark
2023-07-05,Uttar Pradesh,90.64,PPAC-benchmark
2023-07-05,West Bengal,93.12,PPAC-benchmark
2023-07-06,Delhi,88.21,PPAC-benchmark
2023-07-06,Gujarat,88.99,PPAC-benchmark
2023-07-06,Haryana,91.46,PPAC-benchmark
2023-07-06,Karnataka,93.6,PPAC-benchmark
2023-07-06,Madhya Pradesh,93.91,PPAC-benchmark
2023-07-06,Maharashtra,96.18,PPAC-benchmark
2023-07-06,Punjab,92.0,PPAC-benchmark
2023-07-06,Rajasthan,94.7,PPAC-benchmark
2023-07-06,Tamil Nadu,92.4,PPAC-benchmark
2023-07-06,Telangana,95.89,PPAC-benchmark
2023-07-06,Uttar Pradesh,90.68,PPAC-benchmark
2023-07-06,West Bengal,93.09,PPAC-benchmark
2023-07-07,Andhra Pradesh,97.12,PPAC-benchmark
2023-07-07,Delhi,88.19,PPAC-benchmark
2023-07-07,Gujarat,88.94,PPAC-benchmark
2023-07-07,Haryana,91.47,PPAC-benchmark
2023-07-07,Karnataka,93.62,PPAC-benchmark
2023-07-07,Madhya Pradesh,93.9,PPAC-benchmark
2023-07-07,Maharashtra,96.17,PPAC-benchmark
2023-07-07,Punjab,92.03,PPAC-benchmark
2023-07-07,Rajasthan,94.79,PPAC-benchmark
2023-07-07,Tamil Nadu,92.34,PPAC-benchmark
2023-07-07,Telangana,95.91,PPAC-benchmark
2023-07-07,Uttar Pradesh,90.61,PPAC-benchmark
2023-07-07,West Bengal,93.24,PPAC-benchmark
2023-07-08,Andhra Pradesh,97.05,PPAC-benchmark
2023-07-08,Delhi,88.21,PPAC-benchmark
2023-07-08,Gujarat,88.92,PPAC-benchmark
2023-07-08,Haryana,91.41,PPAC-benchmark
2023-07-08,Karnataka,93.61,PPAC-benchmark
2023-07-08,Madhya Pradesh,93.9,PPAC-benchmark
2023-07-08,Maharashtra,96.23,PPAC-benchmark
2023-07-08,Punjab,91.92,PPAC-benchmark
2023-07-08,Tamil Nadu,92.48,PPAC-benchmark
2023-07-08,Telangana,95.89,PPAC-benchmark
2023-07-08,Uttar Pradesh,90.64,PPAC-benchmark
2023-07-08,West Bengal,93.1,PPAC-benchmark
2023-07-09,Andhra Pradesh,97.07,PPAC-benchmark
2023-07-09,Delhi,88.19,PPAC-benchmark
2023-07-09,Gujarat,88.91,PPAC-benchmark
2023-07-09,Haryana,91.32,PPAC-benchmark
2023-07-09,Karnataka,93.53,PPAC-benchmark
2023-07-09,Madhya Pradesh,93.9,PPAC-benchmark
2023-07-09,Maharashtra,96.17,PPAC-benchmark
2023-07-09,Punjab,91.95,PPAC-benchmark
2023-07-09,Rajasthan,94.79,PPAC-benchmark
2023-07-09,Tamil Nadu,92.36,PPAC-benchmark
2023-07-09,Telangana,95.9,PPAC-benchmark
2023-07-09,Uttar Pradesh,90.57,PPAC-benchmark
2023-07-09,West Bengal,93.04,PPAC-benchmark
2023-07-10,Andhra Pradesh,97.09,PPAC-benchmark
2023-07-10,Delhi,88.14,PPAC-benchmark
2023-07-10,Gujarat,88.82,PPAC-benchmark
2023-07-10,Haryana,91.43,PPAC-benchmark
2023-07-10,Karnataka,93.56,PPAC-benchmark
2023-07-10,Madhya Pradesh,93.84,PPAC-benchmark
2023-07-10,Maharashtra,96.22,PPAC-benchmark
2023-07-10,Punjab,91.98,PPAC-benchmark
2023-07-10,Rajasthan,94.81,PPAC-benchmark
2023-07-10,Tamil Nadu,92.39,PPAC-benchmark
2023-07-10,Telangana,95.9,PPAC-benchmark
2023-07-10,Uttar Pradesh,90.54,PPAC-benchmark
2023-07-10,West Bengal,93.08,PPAC-benchmark
2023-07-11,Andhra Pradesh,97.06,PPAC-benchmark
2023-07-11,Delhi,88.09,PPAC-benchmark
2023-07-11,Gujarat,88.84,PPAC-benchmark
2023-07-11,Haryana,91.29,PPAC-benchmark
2023-07-11,Karnataka,93.62,PPAC-benchmark
2023-07-11,Madhya Pradesh,93.84,PPAC-benchmark
2023-07-11,Maharashtra,96.13,PPAC-benchmark
2023-07-11,Punjab,91.98,PPAC-benchmark
2023-07-11,Rajasthan,94.74,PPAC-benchmark
2023-07-11,Tamil Nadu,92.29,PPAC-benchmark
2023-07-11,Telangana,95.78,PPAC-benchmark
2023-07-11,Uttar Pradesh,90.5,PPAC-benchmark
2023-07-11,West Bengal,93.02,PPAC-benchmark
2023-07-12,Andhra Pradesh,97.03,PPAC-benchmark
2023-07-12,Delhi,88.12,PPAC-benchmark
2023-07-12,Gujarat,88.9,PPAC-benchmark
2023-07-12,Haryana,91.37,PPAC-benchmark
2023-07-12,Karnataka,93.48,PPAC-benchmark
2023-07-12,Madhya Pradesh,93.82,PPAC-benchmark
2023-07-12,Maharashtra,96.11,PPAC-benchmark
2023-07-12,Punjab,91.94,PPAC-benchmark
2023-07-12,Rajasthan,94.66,PPAC-benchmark
2023-07-12,Telangana,95.85,PPAC-benchmark
2023-07-12,Uttar Pradesh,90.46,PPAC-benchmark
2023-07-12,West Bengal,93.04,PPAC-benchmark
2023-07-13,Andhra Pradesh,97.0,PPAC-benchmark
2023-07-13,Delhi,88.19,PPAC-benchmark
2023-07-13,Gujarat,88.85,PPAC-benchmark
2023-07-13,Haryana,91.33,PPAC-benchmark
2023-07-13,Karnataka,93.53,PPAC-benchmark
2023-07-13,Madhya Pradesh,93.86,PPAC-benchmark
2023-07-13,Maharashtra,96.0,PPAC-benchmark
2023-07-13,Punjab,91.94,PPAC-benchmark
2023-07-13,Rajasthan,94.72,PPAC-benchmark
2023-07-13,Tamil Nadu,92.35,PPAC-benchmark
2023-07-13,Telangana,95.76,PPAC-benchmark
2023-07-13,Uttar Pradesh,90.58,PPAC-benchmark
2023-07-13,West Bengal,93.02,PPAC-benchmark
2023-07-14,Andhra Pradesh,97.02,PPAC-benchmark
2023-07-14,Delhi,88.16,PPAC-benchmark
2023-07-14,Gujarat,88.8,PPAC-benchmark
2023-07-14,Haryana,91.25,PPAC-benchmark
2023-07-14,Karnataka,93.5,PPAC-benchmark
2023-07-14,Madhya Pradesh,93.77,PPAC-benchmark
2023-07-14,Maharashtra,96.2,PPAC-benchmark
2023-07-14,Punjab,91.77,PPAC-benchmark
2023-07-14,Rajasthan,94.81,PPAC-benchmark
2023-07-14,Telangana,95.78,PPAC-benchmark
2023-07-14,Uttar Pradesh,90.6,PPAC-benchmark
2023-07-14,West Bengal,93.09,PPAC-benchmark
2023-07-15,Andhra Pradesh,97.0,PPAC-benchmark
2023-07-15,Delhi,88.13,PPAC-benchmark
2023-07-15,Gujarat,88.83,PPAC-benchmark
2023-07-15,Haryana,91.28,PPAC-benchmark
2023-07-15,Karnataka,93.53,PPAC-benchmark
2023-07-15,Madhya Pradesh,93.79,PPAC-benchmark
2023-07-15,Maharashtra,96.18,PPAC-benchmark
2023-07-15,Punjab,92.01,PPAC-benchmark
2023-07-15,Rajasthan,94.7,PPAC-benchmark
2023-07-15,Tamil Nadu,92.28,PPAC-benchmark
2023-07-15,Telangana,95.85,PPAC-benchmark
2023-07-15,Uttar Pradesh,90.49,PPAC-benchmark
2023-07-15,West Bengal,93.05,PPAC-benchmark
2023-07-16,Andhra Pradesh,97.11,PPAC-benchmark
2023-07-16,Delhi,88.08,PPAC-benchmark
2023-07-16,Gujarat,88.9,PPAC-benchmark
2023-07-16,Haryana,91.3,PPAC-benchmark
2023-07-16,Karnataka,93.53,PPAC-benchmark
2023-07-16,Madhya Pradesh,93.76,PPAC-benchmark
2023-07-16,Maharashtra,96.11,PPAC-benchmark
2023-07-16,Punjab,91.84,PPAC-benchmark
2023-07-16,Rajasthan,94.68,PPAC-benchmark
2023-07-16,Tamil Nadu,92.28,PPAC-benchmark
2023-07-16,Telangana,95.85,PPAC-benchmark
2023-07-16,Uttar Pradesh,90.49,PPAC-benchmark
2023-07-16,West Bengal,93.02,PPAC-benchmark
2023-07-17,Andhra Pradesh,97.05,PPAC-benchmark
2023-07-17,Delhi,88.11,PPAC-benchmark
2023-07-17,Gujarat,88.73,PPAC-benchmark
2023-07-17,Haryana,91.24,PPAC-benchmark
2023-07-17,Karnataka,93.52,PPAC-benchmark
2023-07-17,Madhya Pradesh,93.82,PPAC-benchmark
2023-07-17,Maharashtra,96.13,PPAC-benchmark
2023-07-17,Punjab,91.87,PPAC-benchmark
2023-07-17,Tamil Nadu,92.31,PPAC-benchmark
2023-07-17,Telangana,95.8,PPAC-benchmark
2023-07-17,Uttar Pradesh,90.57,PPAC-benchmark
2023-07-17,West Bengal,92.99,PPAC-benchmark
2023-07-18,Andhra Pradesh,97.03,PPAC-benchmark
2023-07-18,Delhi,88.12,PPAC-benchmark
2023-07-18,Gujarat,88.88,PPAC-benchmark
2023-07-18,Haryana,91.33,PPAC-benchmark
2023-07-18,Karnataka,93.45,PPAC-benchmark
2023-07-18,Madhya Pradesh,93.89,PPAC-benchmark
2023-07-18,Maharashtra,96.08,PPAC-benchmark
2023-07-18,Punjab,91.86,PPAC-benchmark
2023-07-18,Rajasthan,94.69,PPAC-benchmark
2023-07-18,Tamil Nadu,92.31,PPAC-benchmark
2023-07-18,Telangana,95.76,PPAC-benchmark
2023-07-18,Uttar Pradesh,90.53,PPAC-benchmark
2023-07-18,West Bengal,93.0,PPAC-benchmark
2023-07-19,Andhra Pradesh,96.97,PPAC-benchmark
2023-07-19,Delhi,88.07,PPAC-benchmark
2023-07-19,Gujarat,88.84,PPAC-benchmark
2023-07-19,Haryana,91.36,PPAC-benchmark
2023-07-19,Karnataka,93.45,PPAC-benchmark
2023-07-19,Madhya Pradesh,93.87,PPAC-benchmark
2023-07-19,Punjab,91.82,PPAC-benchmark
2023-07-19,Rajasthan,94.69,PPAC-benchmark
2023-07-19,Tamil Nadu,92.29,PPAC-benchmark
2023-07-19,Telangana,95.77,PPAC-benchmark
2023-07-19,Uttar Pradesh,90.51,PPAC-benchmark
2023-07-19,West Bengal,92.92,PPAC-benchmark
2023-07-20,Andhra Pradesh,96.94,PPAC-benchmark
2023-07-20,Delhi,88.04,PPAC-benchmark
2023-07-20,Gujarat,88.76,PPAC-benchmark
2023-07-20,Haryana,91.35,PPAC-benchmark
2023-07-20,Karnataka,93.35,PPAC-benchmark
2023-07-20,Madhya Pradesh,93.79,PPAC-benchmark
2023-07-20,Maharashtra,96.11,PPAC-benchmark
2023-07-20,Punjab,91.96,PPAC-benchmark
2023-07-20,Rajasthan,94.72,PPAC-benchmark
2023-07-20,Tamil Nadu,92.3,PPAC-benchmark
2023-07-20,Telangana,95.75,PPAC-benchmark
2023-07-20,Uttar Pradesh,90.46,PPAC-benchmark
2023-07-20,West Bengal,92.91,PPAC-benchmark
2023-07-21,Andhra Pradesh,97.02,PPAC-benchmark
2023-07-21,Delhi,88.09,PPAC-benchmark
2023-07-21,Gujarat,88.77,PPAC-benchmark
2023-07-21,Haryana,91.34,PPAC-benchmark
2023-07-21,Karnataka,93.46,PPAC-benchmark
2023-07-21,Madhya Pradesh,93.86,PPAC-benchmark
2023-07-21,Maharashtra,96.05,PPAC-benchmark
2023-07-21,Punjab,91.86,PPAC-benchmark
2023-07-21,Rajasthan,94.72,PPAC-benchmark
2023-07-21,Tamil Nadu,92.31,PPAC-benchmark
2023-07-21,Telangana,95.87,PPAC-benchmark
2023-07-21,Uttar Pradesh,90.46,PPAC-benchmark
2023-07-21,West Bengal,92.94,PPAC-benchmark
2023-07-22,Andhra Pradesh,96.98,PPAC-benchmark
2023-07-22,Delhi,88.04,PPAC-benchmark
2023-07-22,Gujarat,88.77,PPAC-benchmark
2023-07-22,Haryana,91.26,PPAC-benchmark
2023-07-22,Karnataka,93.4,PPAC-benchmark
2023-07-22,Madhya Pradesh,93.8,PPAC-benchmark
2023-07-22,Maharashtra,96.0,PPAC-benchmark
2023-07-22,Punjab,91.85,PPAC-benchmark
2023-07-22,Rajasthan,94.58,PPAC-benchmark
2023-07-22,Tamil Nadu,92.37,PPAC-benchmark
2023-07-22,Telangana,95.67,PPAC-benchmark
2023-07-22,Uttar Pradesh,90.48,PPAC-benchmark
2023-07-22,West Bengal,92.99,PPAC-benchmark
2023-07-23,Andhra Pradesh,96.92,PPAC-benchmark
2023-07-23,Gujarat,88.81,PPAC-benchmark
2023-07-23,Haryana,91.3,PPAC-benchmark
2023-07-23,Karnataka,93.44,PPAC-benchmark
2023-07-23,Maharashtra,95.93,PPAC-benchmark
2023-07-23,Punjab,91.74,PPAC-benchmark
2023-07-23,Rajasthan,94.63,PPAC-benchmark
2023-07-23,Tamil Nadu,92.28,PPAC-benchmark
2023-07-23,Telangana,95.68,PPAC-benchmark
2023-07-23,Uttar Pradesh,90.47,PPAC-benchmark
2023-07-23,West Bengal,92.87,PPAC-benchmark
2023-07-24,Andhra Pradesh,96.88,PPAC-benchmark
2023-07-24,Delhi,88.0,PPAC-benchmark
2023-07-24,Gujarat,88.94,PPAC-benchmark
2023-07-24,Haryana,91.23,PPAC-benchmark
2023-07-24,Karnataka,93.41,PPAC-benchmark
2023-07-24,Madhya Pradesh,93.84,PPAC-benchmark
2023-07-24,Maharashtra,96.08,PPAC-benchmark
2023-07-24,Punjab,91.94,PPAC-benchmark
2023-07-24,Rajasthan,94.65,PPAC-benchmark
2023-07-24,Tamil Nadu,92.29,PPAC-benchmark
2023-07-24,Telangana,95.85,PPAC-benchmark
2023-07-24,Uttar Pradesh,90.49,PPAC-benchmark
2023-07-24,West Bengal,92.98,PPAC-benchmark
2023-07-25,Andhra Pradesh,96.87,PPAC-benchmark
2023-07-25,Delhi,88.1,PPAC-benchmark
2023-07-25,Gujarat,88.79,PPAC-benchmark
2023-07-25,Haryana,91.25,PPAC-benchmark
2023-07-25,Karnataka,93.46,PPAC-benchmark
2023-07-25,Madhya Pradesh,93.72,PPAC-benchmark
2023-07-25,Maharashtra,96.07,PPAC-benchmark
2023-07-25,Punjab,91.89,PPAC-benchmark
2023-07-25,Rajasthan,94.67,PPAC-benchmark
2023-07-25,Tamil Nadu,92.26,PPAC-benchmark
2023-07-25,Telangana,95.82,PPAC-benchmark
2023-07-25,Uttar Pradesh,90.53,PPAC-benchmark
2023-07-25,West Bengal,93.02,PPAC-benchmark
2023-07-26,Andhra Pradesh,97.04,PPAC-benchmark
2023-07-26,Delhi,88.08,PPAC-benchmark
2023-07-26,Gujarat,88.66,PPAC-benchmark
2023-07-26,Haryana,91.19,PPAC-benchmark
2023-07-26,Karnataka,93.38,PPAC-benchmark
2023-07-26,Madhya Pradesh,93.7,PPAC-benchmark
2023-07-26,Maharashtra,96.03,PPAC-benchmark
2023-07-26,Punjab,91.83,PPAC-benchmark
2023-07-26,Rajasthan,94.57,PPAC-benchmark
2023-07-26,Tamil Nadu,92.26,PPAC-benchmark
2023-07-26,Telangana,95.74,PPAC-benchmark
2023-07-26,Uttar Pradesh,90.38,PPAC-benchmark
2023-07-26,West Bengal,92.99,PPAC-benchmark
2023-07-27,Andhra Pradesh,96.96,PPAC-benchmark
2023-07-27,Delhi,88.03,PPAC-benchmark
2023-07-27,Gujarat,88.72,PPAC-benchmark
2023-07-27,Haryana,91.26,PPAC-benchmark
2023-07-27,Karnataka,93.47,PPAC-benchmark
2023-07-27,Madhya Pradesh,93.68,PPAC-benchmark
2023-07-27,Maharashtra,96.04,PPAC-benchmark
2023-07-27,Punjab,91.8,PPAC-benchmark
2023-07-27,Rajasthan,94.68,PPAC-benchmark
2023-07-27,Tamil Nadu,92.15,PPAC-benchmark
2023-07-27,Telangana,95.76,PPAC-benchmark
2023-07-27,Uttar Pradesh,90.56,PPAC-benchmark
2023-07-27,West Bengal,92.98,PPAC-benchmark
2023-07-28,Andhra Pradesh,96.89,PPAC-benchmark
2023-07-28,Delhi,88.16,PPAC-benchmark
2023-07-28,Gujarat,88.72,PPAC-benchmark
2023-07-28,Haryana,91.27,PPAC-benchmark
2023-07-28,Karnataka,93.48,PPAC-benchmark
2023-07-28,Madhya Pradesh,93.84,PPAC-benchmark
2023-07-28,Maharashtra,96.1,PPAC-benchmark
2023-07-28,Punjab,91.89,PPAC-benchmark
2023-07-28,Rajasthan,94.65,PPAC-benchmark
2023-07-28,Tamil Nadu,92.19,PPAC-benchmark
2023-07-28,Telangana,95.68,PPAC-benchmark
2023-07-28,Uttar Pradesh,90.44,PPAC-benchmark
2023-07-28,West Bengal,92.92,PPAC-benchmark
2023-07-29,Andhra Pradesh,96.89,PPAC-benchmark
2023-07-29,Delhi,88.01,PPAC-benchmark
2023-07-29,Gujarat,88.66,PPAC-benchmark
2023-07-29,Haryana,91.3,PPAC-benchmark
2023-07-29,Karnataka,93.47,PPAC-benchmark
2023-07-29,Madhya Pradesh,93.69,PPAC-benchmark
2023-07-29,Maharashtra,96.06,PPAC-benchmark
2023-07-29,Punjab,91.88,PPAC-benchmark
2023-07-29,Rajasthan,94.63,PPAC-benchmark
2023-07-29,Tamil Nadu,92.2,PPAC-benchmark
2023-07-29,Telangana,95.72,PPAC-benchmark
2023-07-29,Uttar Pradesh,90.42,PPAC-benchmark
2023-07-29,West Bengal,92.8,PPAC-benchmark
